5;1;;;;;;;;;;;;;;;;
GDAS;;7;;5;;1;;0;;0;;;;;;;
GDAS;;7;;5;;8;;0;;0;;;;;;;
GDAS;;7;;5;;15;;0;;0;;;;;;;
GDAS;;7;;5;;22;;0;;0;;;;;;;
GDAS;;7;;5;;29;;0;;0;;;;;;;
3 BACK;W;ARD;OM;EGA;;;;;;;;;;;;;
3;1;;7;;5;;4;;5;;0;1;-103;17,479;-58,29;3764,1;650,3
1;1;;7;;5;;4;;4;;0;2;-104;15,071;-52,821;3595,8;664,2
2;1;;7;;5;;4;;4;;0;2;-104;14,991;-52,089;3949,3;635,7
3;1;;7;;5;;4;;4;;0;2;-104;17,572;-58,154;3772,4;649,9
1;1;;7;;5;;4;;3;;0;3;-105;15,137;-52,702;3626,7;662,2
2;1;;7;;5;;4;;3;;0;3;-105;15,003;-52,067;3974;634,2
3;1;;7;;5;;4;;3;;0;3;-105;17,687;-58,064;3790,7;649
1;1;;7;;5;;4;;2;;0;2;-106;15,216;-52,601;3665,6;658,1
2;1;;7;;5;;4;;2;;0;2;-106;15,027;-52,064;4000;631,4
3;1;;7;;5;;4;;2;;0;2;-106;17,813;-57,999;3817,2;646,8
1;1;;7;;5;;4;;1;;0;1;-107;15,293;-52,513;3702,6;655,1
2;1;;7;;5;;4;;1;;0;1;-107;15,049;-52,074;4019,2;629,9
3;1;;7;;5;;4;;1;;0;1;-107;17,94;-57,942;3850,4;644,1
1;1;;7;;5;;4;;0;;0;0;-108;15,369;-52,438;3739,2;652,2
2;1;;7;;5;;4;;0;;0;0;-108;15,069;-52,097;4032,6;628,8
3;1;;7;;5;;4;;0;;0;0;-108;18,065;-57,897;3889,6;640,9
1;1;;7;;5;;3;;23;;0;1;-109;15,438;-52,368;3780,3;649,2
2;1;;7;;5;;3;;23;;0;1;-109;15,085;-52,12;4050,5;628,1
3;1;;7;;5;;3;;23;;0;1;-109;18,18;-57,85;3931,7;637,4
1;1;;7;;5;;3;;22;;0;2;-110;15,493;-52,298;3829,5;645,2
2;1;;7;;5;;3;;22;;0;2;-110;15,088;-52,137;4081,2;625,7
3;1;;7;;5;;3;;22;;0;2;-110;18,272;-57,788;3974,6;634,2
1;1;;7;;5;;3;;21;;0;3;-111;15,534;-52,229;3885,6;640,8
2;1;;7;;5;;3;;21;;0;3;-111;15,078;-52,153;4123,8;622,4
3;1;;7;;5;;3;;21;;0;3;-111;18,343;-57,709;4018,4;630,8
1;1;;7;;5;;3;;20;;0;2;-112;15,559;-52,163;3938;635,9
2;1;;7;;5;;3;;20;;0;2;-112;15,055;-52,167;4165,3;618,2
3;1;;7;;5;;3;;20;;0;2;-112;18,397;-57,629;4061,8;627,3
1;1;;7;;5;;3;;19;;0;1;-113;15,569;-52,1;3976,9;632,8
2;1;;7;;5;;3;;19;;0;1;-113;15,021;-52,18;4193,3;616,1
3;1;;7;;5;;3;;19;;0;1;-113;18,44;-57,558;4103,1;624
1;1;;7;;5;;3;;18;;0;0;-114;15,56;-52,038;4002,1;630,9
2;1;;7;;5;;3;;18;;0;0;-114;14,976;-52,191;4208,3;615
3;1;;7;;5;;3;;18;;0;0;-114;18,475;-57,496;4141,6;620,9
1;1;;7;;5;;3;;17;;0;1;-115;15,543;-51,974;4013,3;630,3
2;1;;7;;5;;3;;17;;0;1;-115;14,929;-52,196;4211,7;615,2
3;1;;7;;5;;3;;17;;0;1;-115;18,505;-57,435;4175,8;618,4
1;1;;7;;5;;3;;16;;0;2;-116;15,524;-51,905;4011,2;630,8
2;1;;7;;5;;3;;16;;0;2;-116;14,889;-52,193;4204,6;616
3;1;;7;;5;;3;;16;;0;2;-116;18,539;-57,368;4205,2;616,4
1;1;;7;;5;;3;;15;;0;3;-117;15,504;-51,831;3995,6;632,3
2;1;;7;;5;;3;;15;;0;3;-117;14,853;-52,182;4187,6;617,6
3;1;;7;;5;;3;;15;;0;3;-117;18,575;-57,297;4230,9;614,7
1;1;;7;;5;;3;;14;;0;2;-118;15,48;-51,755;3983,1;634,4
2;1;;7;;5;;3;;14;;0;2;-118;14,821;-52,164;4176,5;619,5
3;1;;7;;5;;3;;14;;0;2;-118;18,611;-57,217;4251,2;612,6
1;1;;7;;5;;3;;13;;0;1;-119;15,454;-51,681;3990,4;633,6
2;1;;7;;5;;3;;13;;0;1;-119;14,79;-52,144;4186,4;618,5
3;1;;7;;5;;3;;13;;0;1;-119;18,644;-57,125;4263,1;611,3
1;1;;7;;5;;3;;12;;0;0;-120;15,425;-51,609;4017,6;631,3
2;1;;7;;5;;3;;12;;0;0;-120;14,762;-52,121;4216,3;615,9
3;1;;7;;5;;3;;12;;0;0;-120;18,672;-57,02;4265,3;610,7
1;1;;7;;5;;3;;11;;0;1;-121;15,394;-51,535;4051,1;627,3
2;1;;7;;5;;3;;11;;0;1;-121;14,74;-52,093;4252;611,9
3;1;;7;;5;;3;;11;;0;1;-121;18,7;-56,914;4260,4;611
1;1;;7;;5;;3;;10;;0;2;-122;15,36;-51,457;4077,7;624,9
2;1;;7;;5;;3;;10;;0;2;-122;14,722;-52,057;4279,8;609,4
3;1;;7;;5;;3;;10;;0;2;-122;18,734;-56,822;4249,9;611,5
1;1;;7;;5;;3;;9;;0;3;-123;15,321;-51,374;4098,7;623
2;1;;7;;5;;3;;9;;0;3;-123;14,707;-52,012;4300,1;607,5
3;1;;7;;5;;3;;9;;0;3;-123;18,775;-56,741;4232,1;612,6
1;1;;7;;5;;3;;8;;0;2;-124;15,279;-51,287;4113,5;621,6
2;1;;7;;5;;3;;8;;0;2;-124;14,693;-51,957;4311,3;606,4
3;1;;7;;5;;3;;8;;0;2;-124;18,818;-56,663;4218,9;614,5
1;1;;7;;5;;3;;7;;0;1;-125;15,234;-51,196;4120,6;620,9
2;1;;7;;5;;3;;7;;0;1;-125;14,678;-51,893;4312,1;606,3
3;1;;7;;5;;3;;7;;0;1;-125;18,86;-56,582;4224,1;614,3
1;1;;7;;5;;3;;6;;0;0;-126;15,184;-51,101;4119,1;620,9
2;1;;7;;5;;3;;6;;0;0;-126;14,661;-51,82;4302,6;606,9
3;1;;7;;5;;3;;6;;0;0;-126;18,9;-56,501;4250,4;612,5
1;1;;7;;5;;3;;5;;0;1;-127;15,13;-50,999;4118,8;622,1
2;1;;7;;5;;3;;5;;0;1;-127;14,644;-51,735;4293,6;608,8
3;1;;7;;5;;3;;5;;0;1;-127;18,943;-56,421;4283,3;609,2
1;1;;7;;5;;3;;4;;0;2;-128;15,074;-50,888;4130;621,6
2;1;;7;;5;;3;;4;;0;2;-128;14,627;-51,637;4295,6;609
3;1;;7;;5;;3;;4;;0;2;-128;18,995;-56,337;4308,2;607,7
1;1;;7;;5;;3;;3;;0;3;-129;15,019;-50,767;4152,8;620,3
2;1;;7;;5;;3;;3;;0;3;-129;14,609;-51,525;4308,8;608,4
3;1;;7;;5;;3;;3;;0;3;-129;19,056;-56,248;4326,3;606,7
1;1;;7;;5;;3;;2;;0;2;-130;14,964;-50,642;4180,6;617,8
2;1;;7;;5;;3;;2;;0;2;-130;14,59;-51,41;4329,4;606,6
3;1;;7;;5;;3;;2;;0;2;-130;19,124;-56,162;4347,8;606
1;1;;7;;5;;3;;1;;0;1;-131;14,906;-50,522;4206,4;615,8
2;1;;7;;5;;3;;1;;0;1;-131;14,569;-51,299;4353;604,9
3;1;;7;;5;;3;;1;;0;1;-131;19,194;-56,084;4382,1;603,4
1;1;;7;;5;;3;;0;;0;0;-132;14,848;-50,407;4227,8;614,2
2;1;;7;;5;;3;;0;;0;0;-132;14,548;-51,192;4378,6;603
3;1;;7;;5;;3;;0;;0;0;-132;19,268;-56,013;4427,6;600
1;1;;7;;5;;2;;23;;0;1;-133;14,787;-50,302;4242,4;612,9
2;1;;7;;5;;2;;23;;0;1;-133;14,522;-51,093;4398,9;600,9
3;1;;7;;5;;2;;23;;0;1;-133;19,343;-55,955;4472,3;595,6
1;1;;7;;5;;2;;22;;0;2;-134;14,721;-50,212;4250,5;612,3
2;1;;7;;5;;2;;22;;0;2;-134;14,488;-51,009;4407,5;600,2
3;1;;7;;5;;2;;22;;0;2;-134;19,421;-55,915;4504,3;593,1
1;1;;7;;5;;2;;21;;0;3;-135;14,65;-50,136;4254,2;612
2;1;;7;;5;;2;;21;;0;3;-135;14,448;-50,937;4405,4;600,3
3;1;;7;;5;;2;;21;;0;3;-135;19,5;-55,891;4523,1;591,6
1;1;;7;;5;;2;;20;;0;2;-136;14,573;-50,066;4260,2;612
2;1;;7;;5;;2;;20;;0;2;-136;14,4;-50,871;4402;601,2
3;1;;7;;5;;2;;20;;0;2;-136;19,577;-55,872;4545,4;590,9
1;1;;7;;5;;2;;19;;0;1;-137;14,489;-49,995;4274;610,9
2;1;;7;;5;;2;;19;;0;1;-137;14,345;-50,803;4406;600,9
3;1;;7;;5;;2;;19;;0;1;-137;19,646;-55,852;4587;587,6
1;1;;7;;5;;2;;18;;0;0;-138;14,4;-49,923;4295;609,3
2;1;;7;;5;;2;;18;;0;0;-138;14,28;-50,734;4417,5;600,1
3;1;;7;;5;;2;;18;;0;0;-138;19,706;-55,829;4646,8;583
1;1;;7;;5;;2;;17;;0;1;-139;14,309;-49,849;4316,2;607,5
2;1;;7;;5;;2;;17;;0;1;-139;14,213;-50,66;4431,5;599
3;1;;7;;5;;2;;17;;0;1;-139;19,77;-55,807;4712,7;577,7
1;1;;7;;5;;2;;16;;0;2;-140;14,223;-49,767;4331,6;606,7
2;1;;7;;5;;2;;16;;0;2;-140;14,147;-50,576;4442,3;598,5
3;1;;7;;5;;2;;16;;0;2;-140;19,847;-55,789;4773,9;573,6
1;1;;7;;5;;2;;15;;0;3;-141;14,141;-49,674;4340,9;606,3
2;1;;7;;5;;2;;15;;0;3;-141;14,081;-50,479;4448,8;598,3
3;1;;7;;5;;2;;15;;0;3;-141;19,939;-55,776;4831,6;569,8
1;1;;7;;5;;2;;14;;0;2;-142;14,065;-49,575;4346;605,9
2;1;;7;;5;;2;;14;;0;2;-142;14,018;-50,373;4452,1;598
3;1;;7;;5;;2;;14;;0;2;-142;20,046;-55,767;4881,4;565,7
1;1;;7;;5;;2;;13;;0;1;-143;13,995;-49,477;4349,2;605,5
2;1;;7;;5;;2;;13;;0;1;-143;13,961;-50,263;4454,7;597,7
3;1;;7;;5;;2;;13;;0;1;-143;20,164;-55,764;4916,8;563
1;1;;7;;5;;2;;12;;0;0;-144;13,935;-49,381;4351;605,3
2;1;;7;;5;;2;;12;;0;0;-144;13,911;-50,149;4457,6;597,3
3;1;;7;;5;;2;;12;;0;0;-144;20,29;-55,767;4936,1;561,7
1;1;;7;;5;;2;;11;;0;1;-145;13,881;-49,289;4356;604,8
2;1;;7;;5;;2;;11;;0;1;-145;13,866;-50,038;4465,7;596,7
3;1;;7;;5;;2;;11;;0;1;-145;20,42;-55,782;4957,9;561,2
1;1;;7;;5;;2;;10;;0;2;-146;13,831;-49,204;4368,4;603,5
2;1;;7;;5;;2;;10;;0;2;-146;13,826;-49,937;4482,9;595
3;1;;7;;5;;2;;10;;0;2;-146;20,552;-55,819;5003,5;557,9
1;1;;7;;5;;2;;9;;0;3;-147;13,783;-49,126;4388;601,6
2;1;;7;;5;;2;;9;;0;3;-147;13,792;-49,846;4509;592,6
3;1;;7;;5;;2;;9;;0;3;-147;20,688;-55,877;5077,6;552,7
1;1;;7;;5;;2;;8;;0;2;-148;13,74;-49,055;4408,4;599,5
2;1;;7;;5;;2;;8;;0;2;-148;13,763;-49,765;4534,8;590
3;1;;7;;5;;2;;8;;0;2;-148;20,823;-55,951;5154;545,5
1;1;;7;;5;;2;;7;;0;1;-149;13,7;-48,992;4423,1;598,3
2;1;;7;;5;;2;;7;;0;1;-149;13,738;-49,69;4551,7;588,7
3;1;;7;;5;;2;;7;;0;1;-149;20,956;-56,031;5201;542,2
1;1;;7;;5;;2;;6;;0;0;-150;13,664;-48,935;4433,1;597,5
2;1;;7;;5;;2;;6;;0;0;-150;13,716;-49,62;4560,4;588
3;1;;7;;5;;2;;6;;0;0;-150;21,086;-56,115;5215,8;541,2
1;1;;7;;5;;2;;5;;0;1;-151;13,633;-48,883;4437,2;597,6
2;1;;7;;5;;2;;5;;0;1;-151;13,699;-49,553;4562,6;588,4
3;1;;7;;5;;2;;5;;0;1;-151;21,212;-56,205;5220,8;542,7
1;1;;7;;5;;2;;4;;0;2;-152;13,605;-48,836;4434;598,2
2;1;;7;;5;;2;;4;;0;2;-152;13,687;-49,49;4559,1;589
3;1;;7;;5;;2;;4;;0;2;-152;21,333;-56,31;5237,7;541,8
1;1;;7;;5;;2;;3;;0;3;-153;13,581;-48,791;4422,7;599,5
2;1;;7;;5;;2;;3;;0;3;-153;13,68;-49,427;4549,2;590,2
3;1;;7;;5;;2;;3;;0;3;-153;21,448;-56,432;5264,3;540,2
1;1;;7;;5;;2;;2;;0;2;-154;13,559;-48,749;4413,2;600,9
2;1;;7;;5;;2;;2;;0;2;-154;13,676;-49,368;4541,6;591,3
3;1;;7;;5;;2;;2;;0;2;-154;21,557;-56,572;5299,2;537,7
1;1;;7;;5;;2;;1;;0;1;-155;13,536;-48,712;4415,6;600,6
2;1;;7;;5;;2;;1;;0;1;-155;13,673;-49,314;4544,9;591
3;1;;7;;5;;2;;1;;0;1;-155;21,662;-56,729;5341,8;534,8
1;1;;7;;5;;2;;0;;0;0;-156;13,511;-48,681;4430,4;599,5
2;1;;7;;5;;2;;0;;0;0;-156;13,671;-49,265;4559,4;589,9
3;1;;7;;5;;2;;0;;0;0;-156;21,762;-56,904;5391,6;531,4
1;1;;7;;5;;1;;23;;0;1;-157;13,482;-48,653;4453;597,3
2;1;;7;;5;;1;;23;;0;1;-157;13,665;-49,218;4581;587,8
3;1;;7;;5;;1;;23;;0;1;-157;21,856;-57,096;5438,7;527,4
1;1;;7;;5;;1;;22;;0;2;-158;13,446;-48,625;4478,8;595,2
2;1;;7;;5;;1;;22;;0;2;-158;13,651;-49,173;4605,7;585,9
3;1;;7;;5;;1;;22;;0;2;-158;21,942;-57,298;5474,8;525
1;1;;7;;5;;1;;21;;0;3;-159;13,401;-48,597;4507,4;592,9
2;1;;7;;5;;1;;21;;0;3;-159;13,63;-49,128;4633,2;583,7
3;1;;7;;5;;1;;21;;0;3;-159;22,02;-57,506;5503,7;523
1;1;;7;;5;;1;;20;;0;2;-160;13,349;-48,571;4536,4;590,7
2;1;;7;;5;;1;;20;;0;2;-160;13,6;-49,085;4661,8;581,6
3;1;;7;;5;;1;;20;;0;2;-160;22,083;-57,717;5525,3;521,4
1;1;;7;;5;;1;;19;;0;1;-161;13,288;-48,549;4564;588,7
2;1;;7;;5;;1;;19;;0;1;-161;13,562;-49,048;4689,5;579,6
3;1;;7;;5;;1;;19;;0;1;-161;22,128;-57,926;5537,8;520,6
1;1;;7;;5;;1;;18;;0;0;-162;13,219;-48,53;4589,8;586,8
2;1;;7;;5;;1;;18;;0;0;-162;13,516;-49,014;4716,6;577,7
3;1;;7;;5;;1;;18;;0;0;-162;22,158;-58,131;5540,4;520,4
1;1;;7;;5;;1;;17;;0;1;-163;13,142;-48,511;4610,7;585,3
2;1;;7;;5;;1;;17;;0;1;-163;13,463;-48,98;4738,1;576
3;1;;7;;5;;1;;17;;0;1;-163;22,176;-58,329;5544,6;521
1;1;;7;;5;;1;;16;;0;2;-164;13,059;-48,485;4623,4;584,6
2;1;;7;;5;;1;;16;;0;2;-164;13,405;-48,937;4749,4;575,4
3;1;;7;;5;;1;;16;;0;2;-164;22,184;-58,526;5559,9;520
1;1;;7;;5;;1;;15;;0;3;-165;12,968;-48,453;4628,3;584,5
2;1;;7;;5;;1;;15;;0;3;-165;13,341;-48,887;4751,1;575,6
3;1;;7;;5;;1;;15;;0;3;-165;22,186;-58,723;5582,1;518,5
1;1;;7;;5;;1;;14;;0;2;-166;12,878;-48,412;4637;584,6
2;1;;7;;5;;1;;14;;0;2;-166;13,275;-48,83;4755,8;576
3;1;;7;;5;;1;;14;;0;2;-166;22,185;-58,92;5602,3;516,6
1;1;;7;;5;;1;;13;;0;1;-167;12,796;-48,364;4660,7;582,7
2;1;;7;;5;;1;;13;;0;1;-167;13,215;-48,768;4775,9;574,4
3;1;;7;;5;;1;;13;;0;1;-167;22,186;-59,111;5616,2;515,7
1;1;;7;;5;;1;;12;;0;0;-168;12,721;-48,309;4699,4;579,8
2;1;;7;;5;;1;;12;;0;0;-168;13,159;-48,701;4811,5;571,8
3;1;;7;;5;;1;;12;;0;0;-168;22,186;-59,299;5627,7;515
1;1;;7;;5;;1;;11;;0;1;-169;12,652;-48,267;4735,6;575,3
2;1;;7;;5;;1;;11;;0;1;-169;13,104;-48,647;4847,1;567,5
3;1;;7;;5;;1;;11;;0;1;-169;22,181;-59,485;5639,1;513,8
1;1;;7;;5;;1;;10;;0;2;-170;12,584;-48,254;4752,4;573,5
2;1;;7;;5;;1;;10;;0;2;-170;13,043;-48,625;4866,7;565,4
3;1;;7;;5;;1;;10;;0;2;-170;22,166;-59,671;5648,8;512,5
1;1;;7;;5;;1;;9;;0;3;-171;12,517;-48,268;4750;573,1
2;1;;7;;5;;1;;9;;0;3;-171;12,977;-48,632;4869,2;564,6
3;1;;7;;5;;1;;9;;0;3;-171;22,141;-59,858;5651,8;511,6
1;1;;7;;5;;1;;8;;0;2;-172;12,458;-48,291;4740,8;574,8
2;1;;7;;5;;1;;8;;0;2;-172;12,915;-48,65;4866,2;565,8
3;1;;7;;5;;1;;8;;0;2;-172;22,11;-60,039;5651,3;512,1
1;1;;7;;5;;1;;7;;0;1;-173;12,413;-48,308;4736,4;575,2
2;1;;7;;5;;1;;7;;0;1;-173;12,868;-48,66;4869;565,7
3;1;;7;;5;;1;;7;;0;1;-173;22,074;-60,207;5654,3;512,2
1;1;;7;;5;;1;;6;;0;0;-174;12,38;-48,32;4736,2;575,4
2;1;;7;;5;;1;;6;;0;0;-174;12,833;-48,662;4876,9;565,3
3;1;;7;;5;;1;;6;;0;0;-174;22,034;-60,367;5661,5;511,8
1;1;;7;;5;;1;;5;;0;1;-175;12,353;-48,345;4735,9;575,5
2;1;;7;;5;;1;;5;;0;1;-175;12,805;-48,68;4882,8;564,8
3;1;;7;;5;;1;;5;;0;1;-175;21,989;-60,524;5670,6;511,5
1;1;;7;;5;;1;;4;;0;2;-176;12,327;-48,402;4731,6;576,2
2;1;;7;;5;;1;;4;;0;2;-176;12,777;-48,734;4879,4;565,4
3;1;;7;;5;;1;;4;;0;2;-176;21,939;-60,682;5680,9;511,2
1;1;;7;;5;;1;;3;;0;3;-177;12,301;-48,49;4723,2;577,1
2;1;;7;;5;;1;;3;;0;3;-177;12,747;-48,822;4866,6;566,6
3;1;;7;;5;;1;;3;;0;3;-177;21,885;-60,84;5694,4;510,7
1;1;;7;;5;;1;;2;;0;2;-178;12,275;-48,594;4714;578,1
2;1;;7;;5;;1;;2;;0;2;-178;12,721;-48,929;4851,6;568,2
3;1;;7;;5;;1;;2;;0;2;-178;21,83;-60,995;5707,8;509,5
1;1;;7;;5;;1;;1;;0;1;-179;12,252;-48,705;4707,3;578,5
2;1;;7;;5;;1;;1;;0;1;-179;12,7;-49,039;4842,1;568,9
3;1;;7;;5;;1;;1;;0;1;-179;21,777;-61,142;5717,1;508,8
1;1;;7;;5;;1;;0;;0;0;-180;12,231;-48,821;4703,1;578,9
2;1;;7;;5;;1;;0;;0;0;-180;12,688;-49,153;4838,6;569,2
3;1;;7;;5;;1;;0;;0;0;-180;21,727;-61,279;5722,5;508,3
