nbdates	date	aot_440_daily	pm10	angstrom440_870	angstrom440_675
31	2014-02-11	0.0992620000	18.0000000	0.3096635806	0.4431290000
21	2014-02-13	0.1132355238	15.0000000	0.3232530476	0.4162347143
42	2014-02-14	0.1547629524	20.0000000	0.4393958095	0.5149385238
34	2014-02-15	0.0820756471	20.0000000	0.0867023235	0.1483336471
18	2014-02-16	0.1675281111	26.0000000	0.1655998333	0.2249873333
26	2014-02-17	0.0592468077	19.0000000	0.1678357692	0.2566208077
13	2014-02-18	0.0792520769	18.0000000	0.2839625385	0.3675754615
29	2014-02-20	0.0881621379	22.0000000	0.0008470690	0.0498263103
25	2014-02-23	0.0720767600	21.0000000	0.0232017200	0.0768454800
24	2014-02-24	0.0655785833	18.0000000	0.0190378333	0.0557470833
37	2014-02-25	0.0550510270	13.0000000	0.2428914865	0.3575590811
27	2014-02-26	0.0693277778	15.0000000	0.2650803704	0.3502201852
26	2014-02-27	0.1114312692	13.0000000	0.4494154231	0.5348992308
41	2014-02-28	0.0509919512	22.0000000	0.2219931951	0.3127191220
17	2014-03-01	0.0785506471	15.0000000	0.3426575294	0.4361797647
39	2014-03-02	0.0761988205	10.0000000	0.6255115641	0.7641695385
25	2014-03-03	0.0455203600	17.0000000	0.6820176400	0.7723465200
29	2014-03-04	0.0424655862	19.0000000	0.5170817586	0.6082064828
27	2014-03-05	0.0705983704	22.0000000	0.3548430000	0.4590232222
33	2014-03-06	0.1176946667	32.0000000	0.0507608485	0.0764645758
28	2014-03-07	0.0962623929	18.0000000	0.2014687857	0.2495098214
18	2014-03-10	0.0779802778	17.0000000	0.9255329444	1.0551682778
26	2014-03-11	0.0859535385	20.0000000	0.8813813462	0.9637301923
55	2014-03-12	0.1169931818	12.0000000	1.2858567636	1.3894200545
55	2014-03-13	0.0946944727	9.0000000	1.5292289455	1.6422406909
52	2014-03-15	0.0934118269	14.0000000	1.5092239615	1.5775164615
18	2014-03-16	0.0552460000	26.0000000	0.5655188333	0.6359238333
53	2014-03-17	0.0407755660	14.0000000	0.4938249057	0.5692325094
46	2014-03-18	0.1114316522	13.0000000	0.4800431739	0.4941355870
18	2014-03-19	0.0989462778	12.0000000	0.4308638333	0.4978836111
31	2014-03-20	0.0961569677	14.0000000	0.3039597742	0.3006095484
25	2014-03-21	0.1920145200	21.0000000	0.5631950800	0.6047350000
36	2014-03-25	0.1370574722	20.0000000	0.7889983889	0.8713716944
46	2014-03-26	0.1336634348	11.0000000	1.1620397174	1.2354445435
19	2014-03-29	0.1205987368	34.0000000	0.2947824211	0.4012254737
40	2014-03-30	0.0691834500	25.0000000	0.5407266500	0.6586653750
35	2014-03-31	0.0826326000	16.0000000	0.6265037429	0.7282310286
43	2014-04-01	0.1499846744	12.0000000	1.1793997674	1.2670643488
17	2014-04-02	0.1251744118	18.0000000	0.9309325294	1.0160258824
16	2014-04-03	0.0690427500	17.0000000	0.6332973125	0.6983676250
24	2014-04-06	0.1322376667	26.0000000	0.4935066667	0.5596860000
31	2014-04-08	0.1028739677	17.0000000	0.5455891935	0.6543754194
18	2014-04-09	0.2364842778	19.0000000	0.6534528889	0.7260215556
30	2014-04-10	0.1178152667	17.0000000	0.6429730000	0.7330876667
48	2014-04-14	0.0848817917	14.0000000	0.7349648542	0.8445107083
39	2014-04-15	0.0704932564	9.0000000	0.7875316154	0.9064854359
42	2014-04-16	0.0596240238	10.0000000	0.8206187381	0.8981336667
13	2014-04-17	0.0534369231	17.0000000	0.3973613077	0.4561093077
21	2014-04-18	0.1308990476	24.0000000	0.2123196667	0.2969905238
42	2014-04-20	0.1210672619	27.0000000	0.1889697857	0.2575168095
28	2014-04-21	0.0981956071	19.0000000	0.2655889643	0.3390788214
44	2014-04-22	0.0797435227	18.0000000	0.5172024545	0.5683778409
44	2014-04-23	0.1258609091	34.0000000	0.3076819773	0.3391495682
15	2014-04-25	0.1870652667	52.0000000	0.4572998667	0.5380308667
13	2014-04-26	0.1772800000	41.0000000	0.3746030000	0.4331610769
23	2014-04-27	0.1965102174	42.0000000	0.4676843913	0.5134194783
34	2014-04-28	0.1312390882	28.0000000	0.6069055000	0.6627632059
33	2014-04-29	0.1306511515	24.0000000	0.5028847576	0.5504545758
24	2014-04-30	0.1324849167	20.0000000	0.5073007917	0.5713210417
17	2014-05-01	0.1745840588	21.0000000	0.5060154706	0.5199686471
39	2014-05-02	0.2024922051	29.0000000	0.4270233077	0.4485114615
43	2014-05-04	0.0962503488	29.0000000	0.5338023953	0.6149666744
30	2014-05-05	0.1553651000	19.0000000	0.9450784000	0.9859500000
19	2014-05-06	0.1176858421	20.0000000	0.7113106842	0.7510200526
21	2014-07-09	0.0775070476	22.0000000	0.1803512381	0.4880000952
23	2014-07-10	0.1183821739	31.0000000	0.0199060870	0.2015948696
15	2014-07-12	0.3499142000	21.0000000	0.1158120000	0.1647920667
31	2014-07-14	0.0770522258	15.0000000	0.3106682903	0.7045523226
21	2014-07-19	0.1793409524	27.0000000	0.1495036667	0.2900240000
26	2014-07-21	0.1627783077	23.0000000	0.1302398077	0.2525298846
27	2014-07-24	0.2341166667	39.0000000	0.0810886667	0.1703365926
19	2014-07-25	0.2303352105	36.0000000	0.0892378947	0.1731617368
39	2014-07-27	0.5338779744	62.0000000	0.0818761282	0.0882765641
18	2014-07-30	0.0785522222	11.0000000	0.3183815556	0.6699268889
18	2014-08-01	0.2565766667	51.0000000	0.0727055556	0.1353758889
22	2014-08-18	0.4176720455	43.0000000	0.0786329545	0.0858750000
23	2014-08-25	0.0808823478	20.0000000	0.2400277826	0.4921654783
14	2014-08-26	0.1346870714	23.0000000	0.0966480714	0.2056705714
21	2014-08-30	0.0857631905	14.0000000	0.1158849048	0.2659318571
17	2014-08-31	0.1042637647	16.0000000	0.1476104118	0.3037770588
50	2014-09-01	0.0929484200	23.0000000	0.1889058600	0.3494570000
17	2014-09-06	0.3458460000	57.0000000	0.0877728235	0.1040437647
27	2014-09-09	0.1854905926	31.0000000	0.3036358519	0.3811998148
52	2014-09-10	0.1312228846	30.0000000	0.2579428462	0.3579030385
22	2014-09-11	0.1285802273	21.0000000	0.3429885909	0.4397154545
30	2014-10-01	0.0384599667	10.0000000	0.5515585000	0.6719667667
35	2014-10-02	0.1289977143	14.0000000	0.3638232286	0.4169492286
46	2014-10-03	0.4212964130	77.0000000	0.0814923913	0.0561293913
53	2014-10-04	0.2841145849	71.0000000	0.1154056604	0.0944265660
45	2014-10-05	0.2610153556	79.0000000	0.1343786444	0.1165060444
30	2014-10-06	0.2441624667	69.0000000	0.1591307000	0.1367562333
18	2014-10-07	0.1964560556	74.0000000	0.1651182778	0.1630072222
25	2014-10-08	0.0675707600	14.0000000	0.9870746400	1.0926080400
18	2014-10-09	0.0549638333	12.0000000	0.7431347222	0.8436563889
16	2014-10-10	0.0912037500	10.0000000	0.8941966250	0.9719921250
26	2014-10-11	0.1437397692	9.0000000	0.3095283846	0.3839925385
22	2014-10-12	0.0964393636	20.0000000	1.0189390000	1.1076752727
18	2014-10-13	0.0877216111	25.0000000	0.1726633333	0.2532226111
49	2014-10-15	0.0825971020	11.0000000	0.5137625714	0.5993664694
46	2014-10-16	0.1111792391	14.0000000	0.8912744348	0.9810765652
45	2014-10-17	0.0998088667	20.0000000	0.7390741111	0.8306260444
16	2014-10-19	0.0617887500	25.0000000	0.8107271875	0.9302656875
20	2014-10-21	0.0854471000	23.0000000	0.7697012500	0.8742108000
31	2014-10-23	0.0718009355	13.0000000	0.2810526774	0.3600998710
25	2014-10-24	0.0669242800	11.0000000	0.5137062400	0.5926175600
39	2014-10-25	0.0902512564	17.0000000	0.3252993077	0.3901021282
26	2014-10-27	0.1392103077	14.0000000	0.7958202692	0.8540890769
45	2014-10-28	0.0606318222	12.0000000	0.2375870000	0.3092370444
24	2014-10-29	0.0848603750	17.0000000	0.0941778750	0.1353176667
16	2014-10-30	0.0530016875	13.0000000	0.1524155625	0.1709501250
36	2014-11-01	0.1509890556	22.0000000	0.7680641944	0.8299622222
17	2014-11-02	0.0576815882	12.0000000	0.2018958824	0.3031796471
12	2014-11-08	0.1447489167	15.0000000	0.8782860833	0.9695105833
25	2014-11-09	0.1699916800	21.0000000	0.4153023200	0.4865763200
35	2014-11-10	0.1594812571	30.0000000	0.1098398286	0.1632424571
33	2014-11-11	0.0989797273	21.0000000	0.1290203333	0.2060216364
22	2014-11-12	0.0962665455	16.0000000	0.1356910455	0.2177086364
30	2014-11-13	0.0927681333	10.0000000	0.4504963000	0.5507030667
39	2014-11-14	0.1161279487	16.0000000	0.4077317179	0.5002747949
23	2014-11-15	0.0927301739	19.0000000	0.2610688696	0.3381268261
30	2014-11-16	0.0946293333	15.0000000	0.1703262667	0.2654239333
27	2014-11-18	0.1284589630	26.0000000	0.1604438889	0.2512884444
22	2014-11-21	0.1111291364	28.0000000	0.0576100455	0.1133164545
30	2014-11-27	0.0751747667	28.0000000	0.1668859333	0.2269748333
32	2014-11-28	0.0621896250	17.0000000	0.4810016250	0.5880107813
21	2014-11-29	0.0898235714	11.0000000	0.8748861905	0.9601101905
13	2014-12-02	0.0635824615	31.0000000	0.2259055385	0.3180516154
36	2014-12-07	0.0754316111	23.0000000	0.1509589722	0.2059325278
33	2014-12-08	0.0516726364	26.0000000	0.2836029394	0.3164110606
36	2014-12-09	0.0529196667	22.0000000	0.3622328611	0.4503066389
14	2014-12-11	0.0817406429	29.0000000	0.4760249286	0.5732840714
12	2014-12-17	0.0763941667	19.0000000	0.7451116667	0.8678949167
22	2014-12-20	0.0629937273	17.0000000	0.2064774091	0.2644951364
40	2014-12-21	0.0428366750	16.0000000	0.2739343750	0.3693191500
12	2015-01-15	0.0906565833	22.0000000	0.0994735833	0.1537083333
19	2015-01-16	0.1398480000	23.0000000	0.5421403158	0.6168890526
29	2015-01-17	0.1493971379	12.0000000	0.8366062069	0.9323568966
24	2015-01-18	0.1188176667	12.0000000	1.0818266250	1.1731413750
45	2015-01-19	0.0709231556	16.0000000	0.7736803333	0.9140418889
23	2015-01-24	0.0929856087	20.0000000	0.4580301304	0.5480040870
32	2015-01-25	0.0599768750	11.0000000	0.4025598125	0.4920781250
42	2015-01-27	0.1092927381	18.0000000	0.3043789524	0.3910849762
23	2015-01-28	0.1214762174	15.0000000	0.7093724783	0.7953928696
20	2015-01-29	0.0837455000	22.0000000	0.6240808000	0.7513084000
43	2015-01-31	0.0399286047	17.0000000	0.6230679070	0.7588455349
24	2015-02-01	0.0653299583	19.0000000	0.3692727917	0.4705322500
12	2015-02-02	0.1445464167	42.0000000	0.0409231667	0.0767382500
33	2015-02-03	0.0889839697	32.0000000	0.2909899091	0.3613322727
28	2015-02-05	0.0689056786	19.0000000	0.3064283929	0.3977883929
27	2015-02-06	0.0751004815	16.0000000	0.4626452963	0.5644202593
30	2015-02-07	0.0543210000	8.0000000	0.6735402000	0.7929359000
22	2015-02-09	0.0793601364	19.0000000	0.6009620909	0.6774553636
17	2015-02-10	0.0541114118	13.0000000	0.4556545294	0.5067186471
13	2015-02-11	0.1595371538	12.0000000	0.8812754615	0.9909470000
38	2015-02-17	0.0758251316	27.0000000	0.2694728947	0.3516794211
18	2015-02-18	0.0887341111	27.0000000	0.0935773889	0.1562810556
14	2015-02-19	0.1126038571	22.0000000	0.1192472143	0.1698617857
46	2015-02-20	0.0934940652	18.0000000	0.1229999783	0.1728888478
17	2015-02-23	0.0938052941	27.0000000	0.0618707647	0.0955344118
24	2015-02-24	0.0934913750	23.0000000	0.1956984583	0.2461022500
42	2015-02-25	0.0678259286	17.0000000	0.2124486667	0.2687994048
21	2015-02-27	0.0825563333	23.0000000	-0.0005211905	0.0117882857
17	2015-03-01	0.1196132941	27.0000000	-0.0120957647	0.0008641176
13	2015-03-02	0.2072470000	35.0000000	0.0036707692	0.0421997692
21	2015-03-03	0.1370575238	37.0000000	-0.0070345714	0.0005058095
36	2015-03-04	0.0938228889	25.0000000	0.0482933889	0.0673632222
40	2015-03-06	0.0987842500	29.0000000	0.2551166000	0.3043919250
17	2015-03-14	0.1341337059	36.0000000	0.5105080000	0.6050802941
46	2015-03-17	0.1140071957	37.0000000	0.3661456957	0.4226355870
38	2015-03-18	0.0788257105	30.0000000	0.3033558947	0.3336681316
28	2015-03-19	0.1044698214	30.0000000	0.2333894643	0.2488960000
20	2015-03-20	0.1085104500	29.0000000	0.2897263500	0.3091565000
34	2015-03-21	0.0845542353	31.0000000	0.4872738529	0.5509772647
25	2015-03-24	0.0806450400	8.0000000	0.5557969200	0.7040690800
19	2015-03-25	0.0713622632	13.0000000	0.6159643158	0.7841444737
13	2015-03-26	0.0763140769	17.0000000	0.2674323846	0.3341188462
25	2015-03-27	0.0741086400	21.0000000	0.2687708400	0.3540871600
34	2015-03-28	0.1078617941	18.0000000	0.3062671176	0.3788876471
40	2015-03-29	0.0741724250	18.0000000	0.2740362250	0.3270738250
16	2015-04-01	0.0955228750	23.0000000	0.5660633750	0.6503025625
15	2015-04-05	0.0835436667	24.0000000	0.4760268667	0.5453106667
15	2015-04-14	0.1136438000	16.0000000	0.2915168667	0.3917499333
40	2015-04-15	0.1184787500	17.0000000	0.3528760250	0.4267278500
51	2015-04-16	0.0855560000	17.0000000	0.3575362941	0.4260004706
16	2015-04-17	0.1010206250	14.0000000	0.4740815000	0.5754218125
42	2015-04-18	0.1600629524	16.0000000	0.3173660476	0.3787287857
40	2015-04-19	0.2287703000	38.0000000	0.2904549250	0.3295813250
30	2015-04-20	0.1830106333	26.0000000	0.2450118000	0.2814143000
26	2015-04-21	0.1145718462	17.0000000	0.4959677308	0.5921890000
38	2015-04-22	0.0771577368	12.0000000	0.2501000526	0.3366997632
18	2015-04-23	0.1163142778	12.0000000	0.6449646111	0.7231743333
33	2015-04-24	0.1541053333	16.0000000	0.9041100303	0.9563065152
30	2015-04-25	0.1658563667	31.0000000	0.3859763000	0.4399779667
35	2015-04-26	0.1774638857	50.0000000	0.2751948857	0.3140845429
34	2015-04-27	0.1627035294	51.0000000	0.2982798235	0.3216128529
33	2015-04-29	0.4008909394	83.0000000	0.1675013030	0.1397886061
39	2015-05-01	0.2164351026	53.0000000	0.2270366154	0.2269857949
28	2015-05-02	0.2208495714	53.0000000	0.3157894643	0.3636951071
33	2015-05-03	0.1834537273	26.0000000	0.6194225758	0.7077469697
48	2015-05-04	0.2984845833	36.0000000	0.2919091875	0.3101232292
46	2015-05-05	0.2387097174	35.0000000	0.2836545652	0.3028930652
46	2015-05-07	0.4234837826	76.0000000	0.1856613261	0.1850519565
31	2015-05-08	0.3837644516	71.0000000	0.1742472903	0.1715304194
27	2015-05-13	0.3241134815	31.0000000	0.1823818889	0.1886788148
20	2015-05-19	0.2019458000	53.0000000	0.2408354000	0.2576084000
23	2015-05-26	0.0920013478	25.0000000	0.3541303913	0.4054983478
34	2015-05-27	0.0619720882	9.0000000	0.7013493235	0.7720605588
16	2015-06-02	0.1592351875	12.0000000	0.4619191875	0.5475360625
50	2015-06-03	0.1059253600	9.0000000	0.4561121600	0.5572971400
27	2015-06-04	0.1908191111	17.0000000	0.4787267037	0.5472280000
20	2015-06-05	0.1934157000	25.0000000	0.3775185000	0.4354587000
15	2015-06-06	0.4124831333	37.0000000	0.2010547333	0.2364862667
14	2015-06-09	0.4471772857	34.0000000	0.0490479286	0.0551209286
16	2015-06-11	0.0925743750	14.0000000	0.2774342500	0.3823034375
21	2015-06-12	0.1499448095	25.0000000	0.1602786190	0.2274373333
30	2015-06-13	0.3745250667	59.0000000	0.0646177000	0.0662149000
38	2015-06-14	0.4232889737	49.0000000	0.0665761053	0.0718380526
38	2015-06-15	0.3614310263	52.0000000	0.1317463947	0.1298024737
32	2015-06-19	0.6465104688	48.0000000	0.0664340313	0.0485684375
28	2015-06-20	0.3664870357	48.0000000	0.1535065714	0.1624734286
28	2015-06-21	0.1392254643	20.0000000	0.2674283214	0.3331758214
19	2015-06-24	0.6107455263	63.0000000	0.0822432632	0.0572625789
46	2015-06-25	0.3134094565	28.0000000	0.1528797174	0.1652972391
38	2015-06-26	0.2686155263	22.0000000	0.0975549474	0.0965626316
26	2015-06-27	0.3464626923	49.0000000	0.0708600385	0.0731727692
37	2015-06-29	0.5196268649	76.0000000	0.0858276216	0.0817855676
31	2015-07-02	0.4416862903	29.0000000	0.0993474194	0.1009081290
29	2015-07-05	0.1743713448	36.0000000	0.3166363793	0.3726718966
27	2015-07-06	0.2731994074	19.0000000	0.1896274815	0.2064225926
36	2015-07-07	0.3194187500	30.0000000	0.1455344167	0.1511673889
15	2015-07-15	0.3218104000	48.0000000	0.2253296000	0.2537288000
32	2015-07-17	0.2840369688	64.0000000	0.2045393438	0.2224775938
21	2015-07-22	0.2096491429	29.0000000	0.2270690476	0.2559857143
13	2015-07-24	0.2615328462	31.0000000	0.2591180000	0.2831720769
16	2015-07-25	0.0846206875	15.0000000	0.3647288750	0.4258452500
24	2015-08-02	0.0994830000	16.0000000	0.3559818333	0.4156742083
19	2015-08-03	0.2991750000	47.0000000	0.1142583158	0.1172558947
28	2015-08-04	0.1724422143	32.0000000	0.2759365000	0.3446952500
30	2015-08-05	0.1103812667	17.0000000	0.3968257000	0.4965737333
21	2015-08-06	0.0897496190	15.0000000	0.3999124286	0.4802724286
13	2015-08-07	0.1374850000	18.0000000	0.3149350000	0.3733081538
24	2015-08-08	0.1292620000	24.0000000	0.2826677083	0.3195315833
45	2015-08-09	0.1259473111	17.0000000	0.3106742667	0.3744150444
35	2015-08-10	0.1024126286	14.0000000	0.3836103714	0.4671991714
22	2015-08-13	0.0683733636	13.0000000	0.4642496364	0.5820135000
35	2015-08-14	0.0939251143	17.0000000	0.2184960857	0.2716044571
42	2015-08-17	0.0755498810	15.0000000	0.3914142381	0.4771672143
51	2015-08-18	0.0620744902	12.0000000	0.4474415294	0.5375627059
36	2015-08-19	0.0664809444	13.0000000	0.3105389444	0.3782760833
36	2015-08-20	0.3223338056	30.0000000	0.1403129444	0.1378319722
34	2015-08-21	0.3952421176	53.0000000	0.1337707353	0.1178210882
53	2015-08-22	0.3137474340	39.0000000	0.1581868113	0.1396416226
29	2015-08-23	0.1544316552	26.0000000	0.2400756552	0.2698063793
35	2015-08-24	0.1232827143	21.0000000	0.1343271429	0.1819752000
38	2015-08-26	0.4268910526	65.0000000	0.0556896579	0.0550257632
22	2015-09-02	0.1858642727	14.0000000	0.2815084545	0.2836001818
30	2015-09-04	0.1542582333	28.0000000	0.3680909667	0.3985962333
23	2015-09-05	0.1522010000	17.0000000	0.6622022174	0.6731080870
33	2015-09-06	0.1445302727	30.0000000	0.4140843030	0.4366490000
15	2015-09-07	0.1211543333	18.0000000	0.2050472000	0.2150492667
31	2015-09-08	0.0517139677	9.0000000	0.5509310645	0.6602588710
17	2015-09-09	0.0811024118	15.0000000	0.3648350588	0.4323707059
40	2015-09-18	0.1375935500	14.0000000	0.2714442750	0.3265767500
42	2015-09-19	0.1106089762	14.0000000	0.4436262143	0.5255620476
44	2015-09-20	0.0733781136	15.0000000	0.5049137045	0.5681247500
27	2015-09-21	0.0634458519	12.0000000	0.6598581481	0.7600332222
29	2015-09-22	0.0713442759	10.0000000	0.9279225172	1.0352834483
30	2015-09-25	0.1772089000	13.0000000	0.6718151333	0.7547298333
55	2015-09-26	0.0958758727	10.0000000	1.0886314545	1.1427501455
56	2015-09-27	0.1014966786	9.0000000	1.4352000714	1.4733611786
35	2015-09-28	0.0801638857	6.0000000	1.0149238000	1.1231560571
51	2015-09-29	0.0634822353	12.0000000	0.9173399216	1.0216670980
24	2015-09-30	0.0903933333	11.0000000	1.0080882083	1.0878916250
14	2015-10-06	0.2690989286	17.0000000	0.0821317857	0.1250044286
41	2015-10-07	0.1367100000	32.0000000	0.2743194390	0.3617630000
22	2015-10-08	0.0859616818	20.0000000	0.2526711364	0.3071454545
32	2015-10-10	0.2760578438	57.0000000	0.1479321875	0.1492813438
27	2015-10-11	0.1790945185	26.0000000	0.1782560741	0.2000787037
30	2015-10-12	0.1200836333	22.0000000	0.2840214667	0.3530535667
49	2015-10-13	0.0813923061	15.0000000	0.2633276327	0.3409454898
44	2015-10-14	0.0852864773	17.0000000	0.2863710000	0.3524046591
36	2015-10-15	0.0614619167	10.0000000	0.5292512222	0.6305920278
18	2015-10-16	0.0627855556	11.0000000	0.4220778333	0.5154576667
26	2015-10-17	0.1178975385	12.0000000	0.4940999615	0.5634366538
32	2015-10-18	0.1690056875	6.0000000	1.0214099375	1.0679151875
27	2015-10-19	0.0725861852	7.0000000	0.7625434815	0.8672570741
41	2015-10-20	0.0946657805	8.0000000	0.9499033659	1.0230446829
53	2015-10-21	0.2091889434	25.0000000	1.3973500000	1.3938161321
34	2015-10-22	0.0844240294	25.0000000	0.6476983824	0.7497902941
22	2015-10-23	0.1057761364	15.0000000	0.7791883636	0.8868469545
18	2015-10-28	0.0788810000	15.0000000	0.5200121667	0.6259633889
21	2015-10-29	0.0746611905	11.0000000	0.5241161429	0.6084078571
32	2015-10-30	0.0765114063	25.0000000	0.3490985625	0.4334386875
21	2015-10-31	0.0660649524	23.0000000	0.3652748571	0.4563117143
33	2015-11-02	0.0802383333	15.0000000	0.1997226970	0.2584358485
23	2015-11-05	0.0814994783	16.0000000	0.2768818696	0.3375719130
15	2015-11-10	0.1312021333	30.0000000	0.0462548000	0.0893564667
27	2015-11-12	0.0745223333	17.0000000	0.3461734444	0.4339045926
31	2015-11-14	0.0645311935	12.0000000	0.5410687419	0.6615258065
20	2015-11-15	0.0625375500	23.0000000	0.2789658000	0.3530518500
18	2015-11-16	0.0758952778	20.0000000	0.1487598889	0.2210775556
13	2015-11-17	0.2551473077	30.0000000	-0.0486067692	-0.0152336923
28	2015-11-19	0.1088697857	28.0000000	0.3302864643	0.3837572857
45	2015-11-20	0.0753950222	31.0000000	0.1698106444	0.2137368889
31	2015-11-23	0.1326587742	19.0000000	0.7760042258	0.8406685161
18	2015-11-25	0.0755498333	18.0000000	0.8306782222	0.9712417778
15	2015-12-01	0.1140677333	20.0000000	0.1980181333	0.2572578667
15	2015-12-02	0.1018429333	13.0000000	0.3228932000	0.4213490000
30	2015-12-03	0.0947826333	19.0000000	0.1682876667	0.2319637667
16	2015-12-07	0.0814835625	17.0000000	0.5221800625	0.6461280000
30	2015-12-08	0.1065774000	15.0000000	0.4666340000	0.5521509667
36	2015-12-09	0.0807859722	16.0000000	0.2610052778	0.3396251667
45	2015-12-10	0.0818683778	12.0000000	0.5090656222	0.5888348444
37	2015-12-11	0.1233761351	25.0000000	0.1794348649	0.2329531622
39	2015-12-12	0.1115560769	30.0000000	0.0833605641	0.1138109744
23	2015-12-15	0.0614822609	17.0000000	0.2323201739	0.2871900000
34	2015-12-18	0.0928855882	14.0000000	0.2185012353	0.2901162353
24	2015-12-31	0.1057845000	22.0000000	0.0654942917	0.1188780000
22	2016-01-01	0.1038144091	25.0000000	0.0606137727	0.1110620909
15	2016-05-07	0.1273764000	33.0000000	0.4260822667	0.5305318667
18	2016-05-20	0.1381827222	16.0000000	0.3955308889	0.4462942222
16	2016-05-22	0.2162670625	39.0000000	0.1665218750	0.1691449375
12	2016-05-23	0.2541158333	46.0000000	0.2689935000	0.3187465833
39	2016-06-18	0.1017138718	18.0000000	0.4527433846	0.5386684872
15	2016-06-22	0.1098661333	23.0000000	0.2251092667	0.2867401333
16	2016-06-26	0.4131092500	31.0000000	0.1464164375	0.1301714375
20	2016-06-27	0.1710290000	25.0000000	0.2731266500	0.3042098500
16	2016-07-03	0.3658473750	42.0000000	0.1059211250	0.1049105625
20	2016-07-08	0.1441766000	19.0000000	0.2838845000	0.3220596000
13	2016-07-11	0.5259409231	52.0000000	0.0790898462	0.0755753077
20	2016-07-12	0.1576237500	20.0000000	0.2307373500	0.2658593000
17	2016-07-13	0.0935987647	17.0000000	0.3589422941	0.4410660000
20	2016-07-17	0.2147698500	30.0000000	0.1738022000	0.1857526000
20	2016-07-18	0.1464879500	19.0000000	0.2962761500	0.3423486000
15	2016-08-02	0.2077918667	43.0000000	0.2630777333	0.3254261333
20	2016-08-04	0.1575992000	26.0000000	0.1705157500	0.2128856000
36	2016-08-07	0.1183331389	16.0000000	0.7849658333	0.8580430556
22	2016-08-08	0.1608306364	24.0000000	0.2815760909	0.3236365000
31	2016-08-09	0.1255141935	27.0000000	0.3540019355	0.4141174516
31	2016-08-15	0.2363338710	30.0000000	0.2177330323	0.2491256774
45	2016-08-18	0.2859621333	31.0000000	0.2221670667	0.2549995333
46	2016-08-19	0.2305253696	44.0000000	0.2575446522	0.2876241739
32	2016-08-20	0.2388436875	36.0000000	0.3290683750	0.3624666875
27	2016-08-21	0.1059543704	22.0000000	0.5699528889	0.6378746667
43	2016-08-22	0.1196484884	19.0000000	0.5772993488	0.6422144419
35	2016-08-23	0.0780558857	15.0000000	0.5837377143	0.6567096857
32	2016-08-31	0.1831137500	26.0000000	0.2055223750	0.2284534375
29	2016-09-02	0.1610015517	22.0000000	0.1663560345	0.2060129655
30	2016-09-03	0.4881346000	54.0000000	0.0905296000	0.0875241667
16	2016-09-07	0.1123080000	22.0000000	0.4061574375	0.4594693750
26	2016-09-08	0.0823484231	18.0000000	0.3569601538	0.3990776538
16	2016-09-10	0.1540433125	31.0000000	0.5728701250	0.6183602500
13	2016-09-12	0.1725536923	20.0000000	0.3462824615	0.3789729231
45	2016-09-14	0.1223360444	18.0000000	0.5053712667	0.5911943778
48	2016-09-15	0.1134109375	20.0000000	0.5032212917	0.5910783958
39	2016-10-12	0.1248382821	32.0000000	0.4444532821	0.4893225385
24	2016-10-15	0.0536656250	20.0000000	0.7516507917	0.7921472500
23	2016-11-14	0.0863558696	13.0000000	0.3315686087	0.4035783478
