19/01/2015 18:00;Lundi ;13,3
19/01/2015 19:00;Lundi ;20,5
19/01/2015 20:00;Lundi ;23
19/01/2015 21:00;Lundi ;27,8
19/01/2015 22:00;Lundi ;27,3
19/01/2015 23:00;Lundi ;12,3
20/01/2015 00:00;Lundi ;11,5
20/01/2015 01:00;Mardi ;12,3
20/01/2015 02:00;Mardi ;9,5
20/01/2015 03:00;Mardi ;6,5
20/01/2015 04:00;Mardi ;13,3
20/01/2015 05:00;Mardi ;8,8
20/01/2015 06:00;Mardi ;8,5
20/01/2015 07:00;Mardi ;8,8
20/01/2015 08:00;Mardi ;10,5
20/01/2015 09:00;Mardi ;35,8
20/01/2015 10:00;Mardi ;33,3
20/01/2015 11:00;Mardi ;40,5
20/01/2015 12:00;Mardi ;46,5
20/01/2015 13:00;Mardi ;14,5
20/01/2015 14:00;Mardi ;17,8
20/01/2015 15:00;Mardi ;18
20/01/2015 16:00;Mardi ;14
20/01/2015 17:00;Mardi ;25,3
20/01/2015 18:00;Mardi ;8,3
20/01/2015 19:00;Mardi ;8,5
20/01/2015 20:00;Mardi ;19,8
20/01/2015 21:00;Mardi ;29,5
20/01/2015 22:00;Mardi ;38
20/01/2015 23:00;Mardi ;27,8
21/01/2015 00:00;Mardi ; 
21/01/2015 01:00;Mercredi ; 
21/01/2015 02:00;Mercredi ; 
21/01/2015 03:00;Mercredi ;5,3
21/01/2015 04:00;Mercredi ;3
21/01/2015 05:00;Mercredi ;11,3
21/01/2015 06:00;Mercredi ;21,3
21/01/2015 07:00;Mercredi ;26,8
21/01/2015 08:00;Mercredi ;22,5
21/01/2015 09:00;Mercredi ;40,3
21/01/2015 10:00;Mercredi ;22
21/01/2015 11:00;Mercredi ;22
21/01/2015 12:00;Mercredi ;18
21/01/2015 13:00;Mercredi ;7,5
21/01/2015 14:00;Mercredi ;7,5
21/01/2015 15:00;Mercredi ;7,3
21/01/2015 16:00;Mercredi ;8,5
21/01/2015 17:00;Mercredi ;12,5
21/01/2015 18:00;Mercredi ;7,8
21/01/2015 19:00;Mercredi ; 
21/01/2015 20:00;Mercredi ;5,3
21/01/2015 21:00;Mercredi ;8,5
21/01/2015 22:00;Mercredi ;17,7
21/01/2015 23:00;Mercredi ;14,8
22/01/2015 00:00;Mercredi ;4,8
22/01/2015 01:00;Jeudi ;4,8
22/01/2015 02:00;Jeudi ; 
22/01/2015 03:00;Jeudi ;5,8
22/01/2015 04:00;Jeudi ;3
22/01/2015 05:00;Jeudi ;2
22/01/2015 06:00;Jeudi ;4,3
22/01/2015 07:00;Jeudi ;9,5
22/01/2015 08:00;Jeudi ;8,5
22/01/2015 09:00;Jeudi ;12
22/01/2015 10:00;Jeudi ;19,3
22/01/2015 11:00;Jeudi ;14,5
22/01/2015 12:00;Jeudi ;18,5
22/01/2015 13:00;Jeudi ;19
