date	avg(pm10)
2011-01-21	37.9583333
2011-01-22	50.2916667
2011-01-23	35.0000000
2011-01-24	30.0000000
2011-01-25	29.6250000
2011-01-26	13.8750000
2011-01-27	18.9583333
2011-01-28	13.9583333
2011-01-29	20.8750000
2011-01-30	14.0833333
2011-01-31	12.5416667
2011-02-01	18.5833333
2011-02-02	10.6666667
2011-02-03	19.7500000
2011-02-04	21.4166667
2011-02-05	18.7083333
2011-02-06	28.8333333
2011-02-07	23.4166667
2011-02-08	23.7500000
2011-02-09	17.2083333
2011-02-10	24.1250000
2011-02-11	19.0833333
2011-02-12	18.3750000
2011-02-13	29.7916667
2011-02-14	34.9583333
2011-02-15	45.4166667
2011-02-16	41.3333333
2011-02-17	33.5833333
2011-02-18	37.0833333
2011-02-19	18.5000000
2011-02-20	19.2500000
2011-02-21	20.9166667
2011-02-22	27.3333333
2011-02-23	31.0416667
2011-02-24	36.4166667
2011-02-25	46.0000000
2011-02-26	43.8750000
2011-02-27	27.9166667
2011-02-28	29.2500000
2011-03-01	23.9583333
2011-03-02	32.5000000
2011-03-03	39.9166667
2011-03-04	83.0000000
2011-03-05	83.9166667
2011-03-06	40.2916667
2011-03-07	13.1250000
2011-03-08	20.6666667
2011-03-09	19.1666667
2011-03-10	22.1666667
2011-03-11	21.2916667
2011-03-12	19.7916667
2011-03-13	12.6250000
2011-03-14	18.5000000
2011-03-15	27.9583333
2011-03-16	30.6666667
2011-03-17	16.2500000
2011-03-18	23.2500000
2011-03-19	28.7916667
2011-03-20	16.2500000
2011-03-21	17.2500000
2011-03-22	19.9583333
2011-03-23	31.0833333
2011-03-24	66.5000000
2011-03-25	72.3333333
2011-03-26	67.2500000
2011-03-27	49.3333333
2011-03-28	50.0416667
2011-03-29	62.7500000
2011-03-30	59.0416667
2011-03-31	46.0416667
2011-04-01	43.8750000
2011-04-02	58.9583333
2011-04-03	46.7083333
2011-04-04	51.3333333
2011-04-05	58.8750000
2011-04-06	80.1250000
2011-04-07	58.4166667
2011-04-08	48.9583333
2011-04-09	20.7500000
2011-04-10	14.9583333
2011-04-11	63.7916667
2011-04-12	74.6250000
2011-04-13	78.8750000
2011-04-14	94.7083333
2011-04-15	71.1250000
2011-04-16	63.2083333
2011-04-17	59.5416667
2011-04-18	49.3750000
2011-04-19	42.1666667
2011-04-20	23.6666667
2011-04-21	19.0000000
2011-04-22	27.5416667
2011-04-23	28.5416667
2011-04-24	21.7916667
2011-04-25	27.8333333
2011-04-26	39.0833333
2011-04-27	38.5416667
2011-04-28	34.7500000
2011-04-29	38.2500000
2011-04-30	35.2083333
2011-05-01	20.9583333
2011-05-02	15.2083333
2011-05-03	20.7500000
2011-05-04	15.2916667
2011-05-05	15.6666667
2011-05-06	23.8750000
2011-05-07	28.1250000
2011-05-08	20.5416667
2011-05-09	30.0000000
2011-05-10	39.8750000
2011-05-11	36.8333333
2011-05-12	12.5000000
2011-05-13	31.0000000
2011-05-14	64.3333333
2011-05-15	105.2916667
2011-05-16	17.3750000
2011-05-17	10.2083333
2011-05-18	25.7500000
2011-05-19	21.5833333
2011-05-20	22.8750000
2011-05-21	12.1250000
2011-05-22	10.5833333
2011-05-23	15.5416667
2011-05-24	15.9583333
2011-05-25	21.0416667
2011-05-26	18.2500000
2011-05-27	12.0000000
2011-05-28	18.1250000
2011-05-29	11.6666667
2011-05-30	9.6250000
2011-05-31	11.4166667
2011-06-01	14.2500000
2011-06-02	14.4166667
2011-06-03	13.7083333
2011-06-04	14.4583333
2011-06-05	14.4166667
2011-06-06	10.3750000
2011-06-07	20.6250000
2011-06-08	20.7500000
2011-06-09	16.1250000
2011-06-10	14.0833333
2011-06-11	14.9166667
2011-06-12	21.8333333
2011-06-13	21.5416667
2011-06-14	17.6666667
2011-06-15	26.9166667
2011-06-16	27.8333333
2011-06-17	18.3750000
2011-06-18	15.6250000
2011-06-19	14.8333333
2011-06-20	18.1250000
2011-06-21	16.4583333
2011-06-22	13.1250000
2011-06-23	17.9166667
2011-06-24	17.3333333
2011-06-25	19.0000000
2011-06-26	19.0416667
2011-06-27	24.0000000
2011-06-28	21.3333333
2011-06-29	13.2083333
2011-06-30	13.0416667
2011-07-01	21.4583333
2011-07-02	22.4166667
2011-07-03	18.8750000
2011-07-04	19.0000000
2011-07-05	16.5416667
2011-07-06	21.6250000
2011-07-07	16.5416667
2011-07-08	20.1666667
2011-07-09	21.0833333
2011-07-10	17.2083333
2011-07-11	20.6250000
2011-07-12	23.7916667
2011-07-13	24.3333333
2011-07-14	19.0000000
2011-07-15	19.0833333
2011-07-16	19.3750000
2011-07-17	16.7500000
2011-07-18	14.5000000
2011-07-19	17.9583333
2011-07-20	20.7916667
2011-07-21	21.7500000
2011-07-22	19.1666667
2011-07-23	19.2083333
2011-07-24	18.5416667
2011-07-25	20.3333333
2011-07-26	25.2916667
2011-07-27	19.0833333
2011-07-28	16.0833333
2011-07-29	20.1666667
2011-07-30	13.4583333
2011-07-31	0.0000000
2011-08-01	8.6666667
2011-08-02	18.5833333
2011-08-03	21.6666667
2011-08-04	24.5416667
2011-08-05	24.0416667
2011-08-06	29.7500000
2011-08-07	27.1666667
2011-08-08	25.2500000
2011-08-09	26.6666667
2011-08-10	31.0000000
2011-08-11	22.5000000
2011-08-12	29.3333333
2011-08-13	23.1666667
2011-08-14	20.3750000
2011-08-15	20.6666667
2011-08-16	21.6666667
2011-08-17	22.1666667
2011-08-18	24.7083333
2011-08-19	24.3333333
2011-08-20	22.4583333
2011-08-21	27.5833333
2011-08-22	23.3333333
2011-08-23	30.8333333
2011-08-24	32.7500000
2011-08-25	34.0833333
2011-08-26	25.3750000
2011-08-27	22.7500000
2011-08-28	24.4166667
2011-08-29	27.7916667
2011-08-30	31.1250000
2011-08-31	25.4583333
2011-09-01	28.5000000
2011-09-02	27.8750000
2011-09-03	22.1666667
2011-09-04	20.9166667
2011-09-05	17.7500000
2011-09-06	30.5000000
2011-09-07	32.5000000
2011-09-08	30.5833333
2011-09-09	31.1666667
2011-09-10	18.7500000
2011-09-11	23.9583333
2011-09-12	27.3333333
2011-09-13	20.9583333
2011-09-14	23.5833333
2011-09-15	25.9583333
2011-09-16	28.9583333
2011-09-17	28.5833333
2011-09-18	29.0416667
2011-09-19	31.2916667
2011-09-20	29.6250000
2011-09-21	31.3333333
2011-09-22	28.0000000
2011-09-23	31.1666667
2011-09-24	27.7083333
2011-09-25	24.9583333
2011-09-26	20.5000000
2011-09-27	19.5416667
2011-09-28	31.0833333
2011-09-29	28.5833333
2011-09-30	27.2083333
2011-10-01	17.5416667
2011-10-02	13.4166667
2011-10-03	22.6666667
2011-10-04	22.6666667
2011-10-05	31.7500000
2011-10-06	26.2916667
2011-10-07	23.8333333
2011-10-08	13.6250000
2011-10-09	13.9583333
2011-10-10	20.5833333
2011-10-11	16.5833333
2011-10-12	16.8333333
2011-10-13	20.1250000
2011-10-14	24.9583333
2011-10-15	24.2083333
2011-10-16	26.0416667
2011-10-17	43.2916667
2011-10-18	30.9583333
2011-10-19	16.5833333
2011-10-20	26.8750000
2011-10-21	17.1666667
2011-10-22	18.3750000
2011-10-23	17.2083333
2011-10-24	22.5000000
2011-10-25	30.2083333
2011-10-26	33.4583333
2011-10-27	28.9166667
2011-10-28	29.4166667
2011-10-29	23.0000000
2011-10-30	13.5000000
2011-10-31	20.0000000
2011-11-01	23.7916667
2011-11-02	28.1250000
2011-11-03	26.7083333
2011-11-04	27.7083333
2011-11-05	22.8333333
2011-11-06	23.8750000
2011-11-07	29.1250000
2011-11-08	21.1666667
2011-11-09	18.9583333
2011-11-10	26.1666667
2011-11-11	19.8333333
2011-11-12	25.1250000
2011-11-13	20.0416667
2011-11-14	23.2500000
2011-11-15	25.4583333
2011-11-16	27.5000000
2011-11-17	24.1250000
2011-11-18	20.7916667
2011-11-19	17.4583333
2011-11-20	15.7083333
2011-11-21	20.7500000
2011-11-22	20.6250000
2011-11-23	20.9583333
2011-11-24	21.6666667
2011-11-25	20.7083333
2011-11-26	20.6666667
2011-11-27	18.8333333
2011-11-28	27.8333333
2011-11-29	23.0833333
2011-11-30	1.0000000
2011-12-01	0.0000000
2011-12-02	0.0000000
2011-12-03	0.0000000
2011-12-04	0.0000000
2011-12-05	16.6250000
2011-12-06	26.8750000
2011-12-07	31.3333333
2011-12-08	28.8333333
2011-12-09	24.3750000
2011-12-10	27.6666667
2011-12-11	28.7916667
2011-12-12	24.5833333
2011-12-13	31.1666667
2011-12-14	15.1666667
2011-12-15	0.0000000
2011-12-16	7.4583333
2011-12-17	36.5416667
2011-12-18	32.2083333
2011-12-19	36.7500000
2011-12-20	30.6250000
2011-12-21	23.5416667
2011-12-22	49.0833333
2011-12-23	62.2916667
2011-12-24	39.2500000
2011-12-25	32.5833333
2011-12-26	33.7500000
2011-12-27	31.7916667
2011-12-28	36.7916667
2011-12-29	37.7083333
2011-12-30	44.5000000
2011-12-31	33.7083333
2012-01-01	23.0000000
