date	cape	cape_virt	conv_inhib	cins	pressure	temp	mixr	relhumidity	windspeed	wind_direction	aot_440	ae
2007-04-17	0.00	0.00	0.00	0.00	400.0	-14.9	0.03	1.0	16	335	0.1524329565	0.5976597826
2007-04-17	0.00	0.00	0.00	0.00	300.0	-31.1	0.01	1.0	29	330	0.1524329565	0.5976597826
2007-04-18	0.00	0.00	0.00	0.00	1000.0	26.0	14.03	65.0	2	25	0.1821826897	0.4977400000
2007-04-18	0.00	0.00	0.00	0.00	925.0	20.8	10.14	60.0	12	170	0.1821826897	0.4977400000
2007-04-18	0.00	0.00	0.00	0.00	850.0	17.4	7.65	52.0	11	210	0.1821826897	0.4977400000
2007-04-18	0.00	0.00	0.00	0.00	700.0	9.4	0.75	7.0	9	350	0.1821826897	0.4977400000
2007-04-18	0.00	0.00	0.00	0.00	500.0	-3.3	0.06	1.0	19	270	0.1821826897	0.4977400000
2007-04-18	0.00	0.00	0.00	0.00	400.0	-16.1	0.03	1.0	23	300	0.1821826897	0.4977400000
2007-04-18	0.00	0.00	0.00	0.00	300.0	-30.7	0.01	1.0	28	305	0.1821826897	0.4977400000
2007-04-19	294.33	536.10	-41.80	-15.69	1000.0	26.6	17.72	79.0	9	160	0.1438564643	0.3925524643
2007-04-19	294.33	536.10	-41.80	-15.69	925.0	21.4	12.84	73.0	17	155	0.1438564643	0.3925524643
2007-04-19	294.33	536.10	-41.80	-15.69	850.0	17.8	10.33	68.0	14	175	0.1438564643	0.3925524643
2007-04-19	294.33	536.10	-41.80	-15.69	700.0	10.0	5.50	50.0	8	250	0.1438564643	0.3925524643
2007-04-19	294.33	536.10	-41.80	-15.69	500.0	-3.9	0.06	1.0	10	310	0.1438564643	0.3925524643
2007-04-19	294.33	536.10	-41.80	-15.69	400.0	-14.9	0.03	1.0	15	300	0.1438564643	0.3925524643
2007-04-19	294.33	536.10	-41.80	-15.69	300.0	-31.9	0.01	1.0	26	300	0.1438564643	0.3925524643
2007-04-21	93.57	263.27	-131.61	-49.98	1000.0	26.6	17.17	77.0	16	150	0.2084515769	0.2573208462
2007-04-21	93.57	263.27	-131.61	-49.98	925.0	21.8	9.48	53.0	21	140	0.2084515769	0.2573208462
2007-04-21	93.57	263.27	-131.61	-49.98	850.0	19.4	4.66	28.0	10	65	0.2084515769	0.2573208462
2007-04-21	93.57	263.27	-131.61	-49.98	700.0	8.0	2.57	27.0	7	235	0.2084515769	0.2573208462
2007-04-21	93.57	263.27	-131.61	-49.98	500.0	-3.7	0.06	1.0	10	245	0.2084515769	0.2573208462
2007-04-21	93.57	263.27	-131.61	-49.98	400.0	-15.9	0.03	1.0	16	235	0.2084515769	0.2573208462
2007-04-21	93.57	263.27	-131.61	-49.98	300.0	-31.3	0.01	1.0	28	240	0.2084515769	0.2573208462
2007-04-22	402.00	662.90	-8.30	-0.30	1000.0	26.2	17.50	80.0	9	135	0.0982428571	0.3797799524
2007-04-22	402.00	662.90	-8.30	-0.30	925.0	20.6	12.19	73.0	17	150	0.0982428571	0.3797799524
2007-04-22	402.00	662.90	-8.30	-0.30	850.0	16.8	7.34	52.0	13	165	0.0982428571	0.3797799524
2007-04-22	402.00	662.90	-8.30	-0.30	700.0	7.4	4.54	49.0	7	130	0.0982428571	0.3797799524
2007-04-22	402.00	662.90	-8.30	-0.30	500.0	-3.7	0.49	8.0	10	225	0.0982428571	0.3797799524
2007-04-22	402.00	662.90	-8.30	-0.30	400.0	-16.3	0.13	5.0	19	230	0.0982428571	0.3797799524
2007-04-22	402.00	662.90	-8.30	-0.30	300.0	-31.5	0.20	21.0	23	255	0.0982428571	0.3797799524
2007-04-23	0.00	19.12	0.00	-51.37	1000.0	26.0	14.03	65.0	6	135	0.1428067500	0.3710538750
2007-04-23	0.00	19.12	0.00	-51.37	925.0	19.2	11.12	73.0	7	105	0.1428067500	0.3710538750
2007-04-23	0.00	19.12	0.00	-51.37	850.0	17.8	3.85	26.0	7	90	0.1428067500	0.3710538750
2007-04-23	0.00	19.12	0.00	-51.37	700.0	8.4	0.16	2.0	7	150	0.1428067500	0.3710538750
2007-04-23	0.00	19.12	0.00	-51.37	500.0	-4.9	0.06	1.0	12	195	0.1428067500	0.3710538750
2007-04-23	0.00	19.12	0.00	-51.37	400.0	-16.9	0.03	1.0	17	210	0.1428067500	0.3710538750
2007-04-23	0.00	19.12	0.00	-51.37	300.0	-31.7	0.01	1.0	22	265	0.1428067500	0.3710538750
2007-04-24	0.00	17.51	0.00	-39.43	1000.0	26.4	15.33	70.0	5	105	0.1382905333	0.3820039333
2007-04-24	0.00	17.51	0.00	-39.43	925.0	21.2	11.12	64.0	8	125	0.1382905333	0.3820039333
2007-04-24	0.00	17.51	0.00	-39.43	850.0	16.4	9.40	68.0	12	150	0.1382905333	0.3820039333
2007-04-24	0.00	17.51	0.00	-39.43	700.0	10.0	0.19	2.0	12	240	0.1382905333	0.3820039333
2007-04-24	0.00	17.51	0.00	-39.43	500.0	-6.1	0.05	1.0	9	235	0.1382905333	0.3820039333
2007-04-24	0.00	17.51	0.00	-39.43	400.0	-15.5	0.03	1.0	16	225	0.1382905333	0.3820039333
2007-04-24	0.00	17.51	0.00	-39.43	300.0	-30.5	0.27	27.0	30	230	0.1382905333	0.3820039333
2007-04-25	0.00	22.94	0.00	-41.53	1000.0	26.4	15.33	70.0	6	75	0.0410981250	0.4107600000
2007-04-25	0.00	22.94	0.00	-41.53	925.0	20.2	9.11	56.0	9	50	0.0410981250	0.4107600000
2007-04-25	0.00	22.94	0.00	-41.53	850.0	16.4	8.78	63.0	11	25	0.0410981250	0.4107600000
2007-04-25	0.00	22.94	0.00	-41.53	700.0	8.8	0.71	7.0	10	45	0.0410981250	0.4107600000
2007-04-25	0.00	22.94	0.00	-41.53	500.0	-5.7	0.10	2.0	9	290	0.0410981250	0.4107600000
2007-04-25	0.00	22.94	0.00	-41.53	400.0	-17.1	0.03	1.0	18	225	0.0410981250	0.4107600000
2007-04-25	0.00	22.94	0.00	-41.53	300.0	-31.9	0.19	21.0	34	225	0.0410981250	0.4107600000
2007-04-27	0.00	6.83	0.00	-111.97	1000.0	25.4	14.39	69.0	11	55	0.0842100556	0.2881051111
2007-04-27	0.00	6.83	0.00	-111.97	925.0	20.6	11.42	68.0	24	75	0.0842100556	0.2881051111
2007-04-27	0.00	6.83	0.00	-111.97	850.0	15.6	9.66	73.0	23	75	0.0842100556	0.2881051111
2007-04-27	0.00	6.83	0.00	-111.97	700.0	9.0	3.78	37.0	21	115	0.0842100556	0.2881051111
2007-04-27	0.00	6.83	0.00	-111.97	500.0	-6.7	0.87	19.0	7	25	0.0842100556	0.2881051111
2007-04-27	0.00	6.83	0.00	-111.97	400.0	-16.1	0.03	1.0	22	310	0.0842100556	0.2881051111
2007-04-27	0.00	6.83	0.00	-111.97	300.0	-30.3	0.01	1.0	42	280	0.0842100556	0.2881051111
2007-04-28	0.00	0.00	0.00	0.00	1000.0	26.0	11.56	54.0	12	90	0.0662613333	0.2385243333
2007-04-28	0.00	0.00	0.00	0.00	925.0	20.2	8.51	53.0	23	85	0.0662613333	0.2385243333
2007-04-28	0.00	0.00	0.00	0.00	850.0	15.2	7.04	55.0	22	95	0.0662613333	0.2385243333
2007-04-28	0.00	0.00	0.00	0.00	700.0	10.6	0.20	2.0	13	45	0.0662613333	0.2385243333
2007-04-28	0.00	0.00	0.00	0.00	500.0	-8.3	2.15	53.0	14	270	0.0662613333	0.2385243333
2007-04-28	0.00	0.00	0.00	0.00	400.0	-15.7	0.03	1.0	17	305	0.0662613333	0.2385243333
2007-04-28	0.00	0.00	0.00	0.00	300.0	-31.5	0.01	1.0	32	285	0.0662613333	0.2385243333
2007-04-29	40.24	66.18	-245.90	-150.20	1000.0	23.8	14.86	79.0	8	110	0.0273997500	0.6314627500
2007-04-29	40.24	66.18	-245.90	-150.20	925.0	19.6	10.00	64.0	20	100	0.0273997500	0.6314627500
2007-04-29	40.24	66.18	-245.90	-150.20	850.0	15.0	8.54	67.0	21	90	0.0273997500	0.6314627500
2007-04-29	40.24	66.18	-245.90	-150.20	700.0	8.8	5.83	57.0	13	115	0.0273997500	0.6314627500
2007-04-29	40.24	66.18	-245.90	-150.20	500.0	-6.5	1.26	27.0	10	270	0.0273997500	0.6314627500
2007-04-29	40.24	66.18	-245.90	-150.20	400.0	-16.3	0.03	1.0	14	290	0.0273997500	0.6314627500
2007-04-29	40.24	66.18	-245.90	-150.20	300.0	-33.3	0.31	40.0	37	270	0.0273997500	0.6314627500
2007-05-13	1.28	11.06	-525.16	-292.31	1000.0	26.0	14.95	70.0	11	130	0.1899596364	0.1806875909
2007-05-13	1.28	11.06	-525.16	-292.31	925.0	21.0	8.98	53.0	18	130	0.1899596364	0.1806875909
2007-05-13	1.28	11.06	-525.16	-292.31	850.0	19.6	4.08	24.0	21	125	0.1899596364	0.1806875909
2007-05-13	1.28	11.06	-525.16	-292.31	700.0	9.4	2.26	21.0	16	130	0.1899596364	0.1806875909
2007-05-13	1.28	11.06	-525.16	-292.31	500.0	-5.5	0.05	1.0	4	40	0.1899596364	0.1806875909
2007-05-13	1.28	11.06	-525.16	-292.31	400.0	-18.1	0.49	21.0	17	255	0.1899596364	0.1806875909
2007-05-13	1.28	11.06	-525.16	-292.31	300.0	-31.1	0.01	1.0	34	295	0.1899596364	0.1806875909
2007-05-14	609.39	786.25	-107.32	-4.73	1000.0	27.0	16.96	74.0	14	130	0.4605271667	0.1327671667
2007-05-14	609.39	786.25	-107.32	-4.73	925.0	21.6	12.19	69.0	23	135	0.4605271667	0.1327671667
2007-05-14	609.39	786.25	-107.32	-4.73	850.0	18.6	7.24	45.0	23	120	0.4605271667	0.1327671667
2007-05-14	609.39	786.25	-107.32	-4.73	700.0	10.0	1.86	17.0	6	75	0.4605271667	0.1327671667
2007-05-14	609.39	786.25	-107.32	-4.73	500.0	-5.9	0.40	8.0	11	155	0.4605271667	0.1327671667
2007-05-14	609.39	786.25	-107.32	-4.73	400.0	-18.5	0.23	10.0	8	260	0.4605271667	0.1327671667
2007-05-14	609.39	786.25	-107.32	-4.73	300.0	-32.1	0.12	13.0	28	275	0.4605271667	0.1327671667
2007-05-16	180.23	260.09	-251.32	-42.83	1000.0	26.4	15.33	70.0	11	100	0.3428793333	0.1382576667
2007-05-16	180.23	260.09	-251.32	-42.83	925.0	20.8	12.35	73.0	18	110	0.3428793333	0.1382576667
2007-05-16	180.23	260.09	-251.32	-42.83	850.0	18.6	5.08	32.0	22	95	0.3428793333	0.1382576667
2007-05-16	180.23	260.09	-251.32	-42.83	700.0	11.0	0.79	7.0	12	110	0.3428793333	0.1382576667
2007-05-16	180.23	260.09	-251.32	-42.83	500.0	-6.7	0.79	17.0	9	275	0.3428793333	0.1382576667
2007-05-16	180.23	260.09	-251.32	-42.83	400.0	-18.7	0.90	41.0	29	285	0.3428793333	0.1382576667
2007-05-16	180.23	260.09	-251.32	-42.83	300.0	-31.5	0.02	2.0	54	295	0.3428793333	0.1382576667
2007-05-17	0.00	0.00	0.00	0.00	1000.0	26.4	13.50	61.0	9	100	0.3977695294	0.1392473529
2007-05-17	0.00	0.00	0.00	0.00	925.0	20.2	9.74	60.0	15	100	0.3977695294	0.1392473529
2007-05-17	0.00	0.00	0.00	0.00	850.0	15.6	8.90	67.0	22	105	0.3977695294	0.1392473529
2007-05-17	0.00	0.00	0.00	0.00	700.0	9.6	1.80	17.0	20	165	0.3977695294	0.1392473529
2007-05-17	0.00	0.00	0.00	0.00	500.0	-6.5	1.51	32.0	9	315	0.3977695294	0.1392473529
2007-05-17	0.00	0.00	0.00	0.00	400.0	-19.1	1.14	54.0	19	295	0.3977695294	0.1392473529
2007-05-17	0.00	0.00	0.00	0.00	300.0	-31.9	0.01	1.0	26	295	0.3977695294	0.1392473529
2007-05-19	0.00	2.13	0.00	-194.71	1000.0	26.2	14.21	65.0	10	95	0.2405288750	0.0746180000
2007-05-19	0.00	2.13	0.00	-194.71	925.0	21.0	10.98	64.0	11	120	0.2405288750	0.0746180000
2007-05-19	0.00	2.13	0.00	-194.71	850.0	16.4	9.40	68.0	11	130	0.2405288750	0.0746180000
2007-05-19	0.00	2.13	0.00	-194.71	700.0	9.0	3.51	34.0	11	55	0.2405288750	0.0746180000
2007-05-19	0.00	2.13	0.00	-194.71	500.0	-6.3	0.75	16.0	9	320	0.2405288750	0.0746180000
2007-05-19	0.00	2.13	0.00	-194.71	400.0	-17.1	0.59	24.0	18	325	0.2405288750	0.0746180000
2007-05-19	0.00	2.13	0.00	-194.71	300.0	-32.7	0.07	8.0	23	295	0.2405288750	0.0746180000
2007-05-23	211.41	330.72	-3.86	0.00	1000.0	25.4	16.64	80.0	9	130	0.0762232500	0.1168359167
2007-05-23	211.41	330.72	-3.86	0.00	925.0	19.4	11.27	73.0	14	125	0.0762232500	0.1168359167
2007-05-23	211.41	330.72	-3.86	0.00	850.0	16.6	8.90	63.0	19	125	0.0762232500	0.1168359167
2007-05-23	211.41	330.72	-3.86	0.00	700.0	9.4	5.26	50.0	14	145	0.0762232500	0.1168359167
2007-05-23	211.41	330.72	-3.86	0.00	500.0	-5.9	1.59	32.0	1	350	0.0762232500	0.1168359167
2007-05-23	211.41	330.72	-3.86	0.00	400.0	-18.9	0.30	14.0	12	260	0.0762232500	0.1168359167
2007-05-23	211.41	330.72	-3.86	0.00	300.0	-32.3	0.01	1.0	40	265	0.0762232500	0.1168359167
2007-05-24	148.34	305.04	-62.77	-0.56	1000.0	27.0	15.93	70.0	9	145	0.1584310000	0.3298008750
2007-05-24	148.34	305.04	-62.77	-0.56	925.0	20.6	12.19	73.0	18	125	0.1584310000	0.3298008750
2007-05-24	148.34	305.04	-62.77	-0.56	850.0	17.2	6.56	45.0	0	0	0.1584310000	0.3298008750
2007-05-24	148.34	305.04	-62.77	-0.56	700.0	8.4	6.54	66.0	11	230	0.1584310000	0.3298008750
2007-05-24	148.34	305.04	-62.77	-0.56	500.0	-6.1	0.76	16.0	10	270	0.1584310000	0.3298008750
2007-05-24	148.34	305.04	-62.77	-0.56	400.0	-16.3	0.29	11.0	22	260	0.1584310000	0.3298008750
2007-05-24	148.34	305.04	-62.77	-0.56	300.0	-31.3	0.04	4.0	30	265	0.1584310000	0.3298008750
2007-05-25	1140.38	1329.17	-1.35	0.00	1000.0	27.4	17.83	76.0	6	130	0.0707988000	0.1426816000
2007-05-25	1140.38	1329.17	-1.35	0.00	925.0	21.2	14.43	83.0	6	90	0.0707988000	0.1426816000
2007-05-25	1140.38	1329.17	-1.35	0.00	850.0	17.8	10.33	68.0	7	40	0.0707988000	0.1426816000
2007-05-25	1140.38	1329.17	-1.35	0.00	700.0	9.4	8.39	79.0	7	130	0.0707988000	0.1426816000
2007-05-25	1140.38	1329.17	-1.35	0.00	500.0	-6.5	1.38	29.0	11	245	0.0707988000	0.1426816000
2007-05-25	1140.38	1329.17	-1.35	0.00	400.0	-16.9	0.41	16.0	16	290	0.0707988000	0.1426816000
2007-05-25	1140.38	1329.17	-1.35	0.00	300.0	-31.1	0.06	6.0	30	290	0.0707988000	0.1426816000
2007-06-20	1690.74	1874.43	-41.34	-0.31	1000.0	26.0	19.09	88.0	7	130	0.6103720000	0.0258584286
2007-06-20	1690.74	1874.43	-41.34	-0.31	925.0	21.6	14.24	80.0	20	130	0.6103720000	0.0258584286
2007-06-20	1690.74	1874.43	-41.34	-0.31	850.0	19.0	11.96	73.0	19	135	0.6103720000	0.0258584286
2007-06-20	1690.74	1874.43	-41.34	-0.31	700.0	9.0	5.50	53.0	16	145	0.6103720000	0.0258584286
2007-06-20	1690.74	1874.43	-41.34	-0.31	500.0	-9.1	1.56	41.0	10	130	0.6103720000	0.0258584286
2007-06-20	1690.74	1874.43	-41.34	-0.31	400.0	-16.9	1.52	60.0	4	55	0.6103720000	0.0258584286
2007-06-20	1690.74	1874.43	-41.34	-0.31	300.0	-32.3	0.31	36.0	13	230	0.6103720000	0.0258584286
2007-06-21	685.96	881.37	-120.42	-8.76	1000.0	26.6	17.17	77.0	10	80	0.4692321176	0.0394258235
2007-06-21	685.96	881.37	-120.42	-8.76	925.0	21.4	13.18	75.0	16	90	0.4692321176	0.0394258235
2007-06-21	685.96	881.37	-120.42	-8.76	850.0	17.2	10.68	73.0	24	100	0.4692321176	0.0394258235
2007-06-21	685.96	881.37	-120.42	-8.76	500.0	-4.3	0.06	1.0	18	105	0.4692321176	0.0394258235
2007-06-21	685.96	881.37	-120.42	-8.76	400.0	-17.7	0.68	28.0	1	350	0.4692321176	0.0394258235
2007-06-21	685.96	881.37	-120.42	-8.76	300.0	-32.1	0.03	4.0	16	250	0.4692321176	0.0394258235
2007-06-22	60.86	91.49	-269.18	-186.66	1000.0	27.2	14.21	62.0	12	105	0.6284327500	0.0357125000
2007-06-22	60.86	91.49	-269.18	-186.66	925.0	21.2	11.12	64.0	19	115	0.6284327500	0.0357125000
2007-06-22	60.86	91.49	-269.18	-186.66	850.0	17.4	9.40	63.0	23	115	0.6284327500	0.0357125000
2007-06-22	60.86	91.49	-269.18	-186.66	700.0	9.6	4.60	43.0	22	80	0.6284327500	0.0357125000
2007-06-22	60.86	91.49	-269.18	-186.66	500.0	-5.1	0.21	4.0	14	115	0.6284327500	0.0357125000
2007-06-22	60.86	91.49	-269.18	-186.66	400.0	-17.5	0.38	16.0	7	335	0.6284327500	0.0357125000
2007-06-22	60.86	91.49	-269.18	-186.66	300.0	-33.3	0.28	36.0	23	265	0.6284327500	0.0357125000
2007-06-23	157.05	218.61	-289.98	-50.71	1000.0	27.0	15.93	70.0	12	100	0.2348974839	0.1213985484
2007-06-23	157.05	218.61	-289.98	-50.71	925.0	21.4	9.23	53.0	22	100	0.2348974839	0.1213985484
2007-06-23	157.05	218.61	-289.98	-50.71	850.0	17.4	5.38	37.0	20	80	0.2348974839	0.1213985484
2007-06-23	157.05	218.61	-289.98	-50.71	700.0	9.2	4.14	40.0	15	40	0.2348974839	0.1213985484
2007-06-23	157.05	218.61	-289.98	-50.71	500.0	-5.1	0.06	1.0	7	65	0.2348974839	0.1213985484
2007-06-23	157.05	218.61	-289.98	-50.71	400.0	-17.7	0.56	23.0	11	325	0.2348974839	0.1213985484
2007-06-23	157.05	218.61	-289.98	-50.71	300.0	-33.5	0.04	6.0	19	265	0.2348974839	0.1213985484
2007-06-24	714.98	988.86	-0.50	0.00	1000.0	27.8	16.75	70.0	10	90	0.2321268571	0.0813939048
2007-06-24	714.98	988.86	-0.50	0.00	925.0	21.0	12.84	75.0	13	95	0.2321268571	0.0813939048
2007-06-24	714.98	988.86	-0.50	0.00	850.0	16.8	9.66	68.0	15	105	0.2321268571	0.0813939048
2007-06-24	714.98	988.86	-0.50	0.00	700.0	8.0	3.25	34.0	21	120	0.2321268571	0.0813939048
2007-06-24	714.98	988.86	-0.50	0.00	600.0	4.8	0.13	1.0	15	72	0.2321268571	0.0813939048
2007-06-24	714.98	988.86	-0.50	0.00	500.0	-4.5	0.06	1.0	8	45	0.2321268571	0.0813939048
2007-06-24	714.98	988.86	-0.50	0.00	400.0	-17.1	0.03	1.0	1	340	0.2321268571	0.0813939048
2007-06-24	714.98	988.86	-0.50	0.00	300.0	-32.9	0.01	1.0	14	95	0.2321268571	0.0813939048
2007-06-28	44.82	120.54	-43.15	-15.20	1000.0	26.0	15.93	74.0	7	100	0.1135849333	0.2934268000
2007-06-28	44.82	120.54	-43.15	-15.20	925.0	21.0	10.98	64.0	12	100	0.1135849333	0.2934268000
2007-06-28	44.82	120.54	-43.15	-15.20	850.0	16.4	7.65	55.0	17	100	0.1135849333	0.2934268000
2007-06-28	44.82	120.54	-43.15	-15.20	700.0	8.8	5.03	49.0	6	160	0.1135849333	0.2934268000
2007-06-28	44.82	120.54	-43.15	-15.20	500.0	-3.9	0.11	2.0	9	65	0.1135849333	0.2934268000
2007-06-28	44.82	120.54	-43.15	-15.20	400.0	-16.3	0.05	2.0	5	30	0.1135849333	0.2934268000
2007-06-28	44.82	120.54	-43.15	-15.20	300.0	-32.5	0.01	1.0	3	350	0.1135849333	0.2934268000
2007-06-30	1301.88	1479.31	-8.24	-0.05	1000.0	27.0	17.61	77.0	11	110	0.4741210000	0.0924294000
2007-06-30	1301.88	1479.31	-8.24	-0.05	925.0	21.2	13.18	76.0	13	110	0.4741210000	0.0924294000
2007-06-30	1301.88	1479.31	-8.24	-0.05	850.0	17.2	10.97	75.0	15	115	0.4741210000	0.0924294000
2007-06-30	1301.88	1479.31	-8.24	-0.05	700.0	12.0	3.51	28.0	21	115	0.4741210000	0.0924294000
2007-06-30	1301.88	1479.31	-8.24	-0.05	500.0	-6.3	1.40	29.0	5	110	0.4741210000	0.0924294000
2007-06-30	1301.88	1479.31	-8.24	-0.05	400.0	-17.7	0.02	1.0	8	125	0.4741210000	0.0924294000
2007-06-30	1301.88	1479.31	-8.24	-0.05	300.0	-32.9	0.01	1.0	13	195	0.4741210000	0.0924294000
2007-07-01	944.08	1122.25	-11.62	-2.07	1000.0	27.0	16.96	74.0	15	100	0.4726410714	0.0720860000
2007-07-01	944.08	1122.25	-11.62	-2.07	925.0	21.2	13.18	76.0	18	110	0.4726410714	0.0720860000
2007-07-01	944.08	1122.25	-11.62	-2.07	850.0	17.4	10.05	68.0	22	115	0.4726410714	0.0720860000
2007-07-01	944.08	1122.25	-11.62	-2.07	700.0	10.2	3.30	30.0	21	90	0.4726410714	0.0720860000
2007-07-01	944.08	1122.25	-11.62	-2.07	400.0	-17.5	1.01	41.0	7	160	0.4726410714	0.0720860000
2007-07-01	944.08	1122.25	-11.62	-2.07	300.0	-32.5	0.14	17.0	16	180	0.4726410714	0.0720860000
2007-07-02	426.79	581.55	-14.30	-3.23	1000.0	26.2	16.13	74.0	9	90	0.3824577333	0.0838030000
2007-07-02	426.79	581.55	-14.30	-3.23	925.0	20.6	12.68	76.0	11	85	0.3824577333	0.0838030000
2007-07-02	426.79	581.55	-14.30	-3.23	850.0	16.0	10.61	78.0	14	80	0.3824577333	0.0838030000
2007-07-02	426.79	581.55	-14.30	-3.23	700.0	7.8	4.67	49.0	20	70	0.3824577333	0.0838030000
2007-07-02	426.79	581.55	-14.30	-3.23	500.0	-3.3	0.12	2.0	13	60	0.3824577333	0.0838030000
2007-07-02	426.79	581.55	-14.30	-3.23	400.0	-16.7	0.03	1.0	18	130	0.3824577333	0.0838030000
2007-07-02	426.79	581.55	-14.30	-3.23	300.0	-33.9	0.17	23.0	8	160	0.3824577333	0.0838030000
2007-07-03	0.00	4.05	0.00	-34.01	1000.0	25.8	12.18	58.0	7	90	0.0523881667	0.7944679167
2007-07-03	0.00	4.05	0.00	-34.01	925.0	19.8	8.86	56.0	12	80	0.0523881667	0.7944679167
2007-07-03	0.00	4.05	0.00	-34.01	850.0	15.2	7.04	55.0	17	75	0.0523881667	0.7944679167
2007-07-03	0.00	4.05	0.00	-34.01	700.0	9.4	1.50	14.0	22	70	0.0523881667	0.7944679167
2007-07-03	0.00	4.05	0.00	-34.01	500.0	-5.1	0.47	9.0	24	95	0.0523881667	0.7944679167
2007-07-03	0.00	4.05	0.00	-34.01	400.0	-16.1	0.17	6.0	19	80	0.0523881667	0.7944679167
2007-07-03	0.00	4.05	0.00	-34.01	300.0	-33.3	0.02	2.0	13	125	0.0523881667	0.7944679167
2007-07-05	1348.27	1619.81	-21.16	-10.68	1000.0	26.6	17.94	80.0	9	90	0.2751181250	0.0305370000
2007-07-05	1348.27	1619.81	-21.16	-10.68	925.0	22.0	14.24	78.0	24	95	0.2751181250	0.0305370000
2007-07-05	1348.27	1619.81	-21.16	-10.68	850.0	17.2	10.97	75.0	22	100	0.2751181250	0.0305370000
2007-07-05	1348.27	1619.81	-21.16	-10.68	700.0	8.0	2.57	27.0	24	135	0.2751181250	0.0305370000
2007-07-05	1348.27	1619.81	-21.16	-10.68	500.0	-4.9	0.06	1.0	14	100	0.2751181250	0.0305370000
2007-07-05	1348.27	1619.81	-21.16	-10.68	400.0	-17.3	0.02	1.0	21	100	0.2751181250	0.0305370000
2007-07-05	1348.27	1619.81	-21.16	-10.68	300.0	-31.9	0.01	1.0	10	115	0.2751181250	0.0305370000
2007-07-06	92.74	186.81	-61.88	-23.88	1000.0	26.2	16.13	74.0	12	80	0.2436998889	0.0743620000
2007-07-06	92.74	186.81	-61.88	-23.88	925.0	21.6	10.00	57.0	16	95	0.2436998889	0.0743620000
2007-07-06	92.74	186.81	-61.88	-23.88	850.0	16.8	5.95	42.0	15	75	0.2436998889	0.0743620000
2007-07-06	92.74	186.81	-61.88	-23.88	700.0	6.0	3.25	39.0	18	95	0.2436998889	0.0743620000
2007-07-06	92.74	186.81	-61.88	-23.88	500.0	-4.3	0.06	1.0	29	90	0.2436998889	0.0743620000
2007-07-06	92.74	186.81	-61.88	-23.88	400.0	-15.1	0.03	1.0	21	100	0.2436998889	0.0743620000
2007-07-06	92.74	186.81	-61.88	-23.88	300.0	-32.3	0.01	1.0	15	165	0.2436998889	0.0743620000
2007-07-11	979.75	1166.99	-2.69	-2.59	1000.0	27.2	17.17	74.0	11	80	0.2273364483	0.1508132759
2007-07-11	979.75	1166.99	-2.69	-2.59	925.0	20.8	13.01	77.0	17	80	0.2273364483	0.1508132759
2007-07-11	979.75	1166.99	-2.69	-2.59	850.0	16.8	11.88	83.0	21	90	0.2273364483	0.1508132759
2007-07-11	979.75	1166.99	-2.69	-2.59	700.0	11.0	6.83	58.0	23	140	0.2273364483	0.1508132759
2007-07-11	979.75	1166.99	-2.69	-2.59	500.0	-5.7	2.08	42.0	16	140	0.2273364483	0.1508132759
2007-07-11	979.75	1166.99	-2.69	-2.59	400.0	-17.5	1.21	50.0	7	15	0.2273364483	0.1508132759
2007-07-11	979.75	1166.99	-2.69	-2.59	300.0	-32.9	0.44	55.0	12	250	0.2273364483	0.1508132759
2007-07-12	1550.09	1754.86	-5.33	-0.02	1000.0	27.8	17.83	74.0	9	80	0.4710045714	0.0868984643
2007-07-12	1550.09	1754.86	-5.33	-0.02	925.0	21.6	14.62	82.0	23	90	0.4710045714	0.0868984643
2007-07-12	1550.09	1754.86	-5.33	-0.02	850.0	17.4	13.55	91.0	27	95	0.4710045714	0.0868984643
2007-07-12	1550.09	1754.86	-5.33	-0.02	700.0	11.8	4.67	38.0	29	110	0.4710045714	0.0868984643
2007-07-12	1550.09	1754.86	-5.33	-0.02	500.0	-5.9	0.71	14.0	14	90	0.4710045714	0.0868984643
2007-07-12	1550.09	1754.86	-5.33	-0.02	400.0	-17.1	1.37	55.0	10	340	0.4710045714	0.0868984643
2007-07-12	1550.09	1754.86	-5.33	-0.02	300.0	-33.1	0.26	32.0	13	295	0.4710045714	0.0868984643
2007-07-13	110.47	225.44	-174.22	-72.20	1000.0	27.4	15.33	66.0	9	95	0.5692946923	0.1000841538
2007-07-13	110.47	225.44	-174.22	-72.20	925.0	21.6	9.35	53.0	22	100	0.5692946923	0.1000841538
2007-07-13	110.47	225.44	-174.22	-72.20	850.0	16.6	10.19	72.0	22	85	0.5692946923	0.1000841538
2007-07-13	110.47	225.44	-174.22	-72.20	700.0	9.2	2.05	20.0	18	85	0.5692946923	0.1000841538
2007-07-13	110.47	225.44	-174.22	-72.20	500.0	-6.3	0.05	1.0	12	40	0.5692946923	0.1000841538
2007-07-13	110.47	225.44	-174.22	-72.20	400.0	-16.3	0.39	15.0	9	345	0.5692946923	0.1000841538
2007-07-13	110.47	225.44	-174.22	-72.20	300.0	-32.7	0.04	4.0	18	270	0.5692946923	0.1000841538
2007-07-14	345.95	588.59	-32.77	-8.94	1000.0	26.6	16.54	74.0	3	40	0.0699559375	0.1658487500
2007-07-14	345.95	588.59	-32.77	-8.94	925.0	21.2	11.88	69.0	9	55	0.0699559375	0.1658487500
