"","date","powerdry","powerhumid","stdpowerwind","powerall","cape","cape_virt","pm10_mean","pm10_std","pm10_nbValues"
"1262",1995-09-28,692,509,0.33,1204.11,2175.81,2344,"25",NA,1
"1263",1995-09-29,647,1248,0.38,1897.86,2298.82,2554.24,"32","4,24",2
"1264",1995-09-30,566,989,0.42,1556.2,2124.73,2364.01,"21,33","5,05",9
"1265",1995-10-01,453,393,0.33,846.88,2567.48,2767.44,"17,5","2,12",2
"1266",1995-10-02,563,399,0.53,962.44,2563.13,2740.48,"24","5,66",2
"1267",1995-10-03,502,202,0.52,704.38,2746.5,2951.43,"21,33","4,16",3
"1268",1995-10-04,500,232,0.71,733.5,2222.49,2412.88,"25,67","2,08",3
"1269",1995-10-05,505,559,0.93,1066.11,2758.24,3023.34,"32","3",3
"1270",1995-10-06,587,957,0.35,1548.12,2168.08,2388.45,"25,92","7,04",12
"1271",1995-10-08,596,1691,0.52,2290.62,3075.25,3418.8,"62","2,65",3
"1272",1995-10-09,533,185,0.38,720.86,706.18,789.72,"44","4,58",3
"1273",1995-10-10,448,546,0.52,996.55,2710.67,2972.11,"31,33","2,08",3
"1274",1995-10-11,634,1276,0.67,1912.08,1896.6,2167.52,"28","1,41",2
"1275",1995-10-12,594,342,0.33,937.89,2149.51,2389.36,"19,8","7,15",15
"1276",1995-10-14,490,1656,0.39,2147.83,1857.63,2146.46,"24,67","4,04",3
"1277",1995-10-15,566,822,0.54,1389.91,2655.37,2949.91,"16","2,94",4
"1278",1995-10-16,543,786,0.83,1330.88,2607.65,2874.92,"33,33","2,08",3
"1279",1995-10-17,487,901,0.38,1388.86,2306.99,2511.27,"34,33","5,69",3
"1280",1995-10-18,521,423,0.53,944.5,2274.54,2476.08,"35,21","6,31",14
"1281",1995-10-19,518,1059,0.46,1578.25,2255.26,2498.54,"29","5,66",2
"1282",1995-10-21,573,1773,0.27,2346.07,1637.73,1928.12,"14,75","2,63",4
"1283",1995-10-22,452,438,0,891,2753.46,3001.59,"13,33","3,06",3
"1284",1995-10-25,505,640,0.52,1147.62,3432.4,3692.18,"23,5","0,71",2
"1285",1995-10-26,239,1240,0.69,1480.14,1469.77,1645.74,"28,5","2,12",2
"1286",1995-10-27,371,1746,0.48,2117.7,2377.07,2703.4,"31,33","1,53",3
"1287",1995-10-28,450,1382,0.24,1833.06,1897.84,2148.84,"27","4",3
"1288",1995-10-29,543,1246,0.33,1790.11,2204.42,2428.45,"16,5","0,71",2
"1289",1995-10-31,518,220,0.3,739.09,2397.24,2543.34,"25,67","9,87",3
"1290",1995-11-01,743,1052,0.45,1796.75,2694.74,2897.29,"32,67","6,11",3
"1291",1995-11-02,440,898,0,1339,43.54,59.28,"23","6,08",3
"1292",1995-11-03,533,74,0.55,608.5,1683.58,1827.46,"28,33","7,09",3
"1293",1995-11-04,585,998,0,1584,1866.26,2109.38,"22,33","1,53",3
"1294",1995-11-05,630,311,0.49,941.71,2221.42,2476.93,"15,46","3,69",13
"1295",1995-11-06,554,904,0,1459,2802.67,3039.28,"21","4,24",2
"1296",1995-11-07,569,848,0.38,1419.14,2460.58,2730.64,"27","7,55",3
"1297",1995-11-08,514,438,0.53,953.5,2201.34,2452.11,"28,25","6,55",4
"1298",1995-11-10,458,1042,0.52,1503.45,1375.02,1617.8,"23","7,07",2
"1299",1995-11-11,505,1980,0.67,2486.78,518.84,716.81,"14,06","3,66",16
"1300",1995-11-12,411,1031,0.47,1443.27,1042.51,1286.75,"19,5","4,95",2
"1301",1995-11-13,559,719,0.29,1279.92,1164.51,1388.53,"24,67","5,51",3
"1302",1995-11-14,483,1409,0,1894,1785.17,2074.11,"28","9,49",4
"1303",1995-11-15,633,1287,0.6,1922.11,1042.22,1250.73,"30,33","4,51",3
"1304",1995-11-16,555,1447,0.33,2004.89,1466.82,1749.3,"26,5","9,19",2
"1305",1995-11-17,663,1029,0.51,1693.08,1028.17,1262.21,"21,69","6,05",16
"1306",1995-11-18,676,1971,0.73,2648.44,1148.9,1400.45,"22,5","3,54",2
"1307",1995-11-19,558,1232,0,1791,1528.04,1808.69,"18,33","3,51",3
"1308",1995-11-20,547,573,0.32,1121.9,952.84,1167.36,"24,25","6,65",4
"1309",1995-11-21,673,2093,0.42,2767.2,1597.47,1834.59,"27,33","6,11",3
"1310",1995-11-22,650,1992,0.77,2644.38,1879.17,2124.59,"28","7,07",2
"1311",1995-11-23,465,869,0,1337,1476.79,1755.03,"15,5","5,37",16
"1312",1995-11-24,577,731,0,1312,1664.21,1924.33,"23","2,83",2
"1313",1995-11-25,544,1143,0.3,1689.91,382.55,529.71,"23,67","3,21",3
"1314",1995-11-26,549,412,0,963,478.11,664.76,"19","4,24",4
"1315",1995-11-27,677,752,0,1432,1755.82,2052.56,"26,33","7,02",3
"1316",1995-11-29,484,150,0.79,636.57,1303.03,1468.43,"30,07","6,03",15
"1317",1995-11-30,468,1315,0.26,1784.93,1219.13,1491.03,"36","5,66",2
"1318",1995-12-01,3292,2760,0.53,6053.56,3396.54,3733.93,"32,33","4,51",3
"1319",1995-12-02,494,445,0,942,2043.74,2262.43,"20","6",3
"1320",1995-12-03,490,1032,0.82,1523,522.32,723.44,"20,33","2,89",3
"1321",1995-12-04,577,1595,0.69,2173.45,142.8,341.25,"28,5","3,54",2
"1322",1995-12-05,810,1446,0.94,2257.83,866.57,1123.28,"21,67","6,44",15
"1323",1995-12-06,658,1249,0.85,1908.69,470.52,673.97,"26","7,07",2
"1324",1995-12-07,646,1320,0.75,1967.18,403.59,651.91,"21,67","5,86",3
"1325",1995-12-11,578,439,0.71,1020,1341.65,1553.01,"23","5,24",16
"1326",1995-12-12,657,2551,0.53,3209.5,342.06,591.11,"26,5","9,19",2
"1327",1995-12-14,483,1240,0.28,1724.92,918.34,1175.42,"23,5","6,03",4
"1328",1995-12-15,536,1266,0.53,1803.5,722.34,947.87,"27","14,14",2
"1329",1995-12-16,539,280,0,821,0,0,"20","2,83",2
"1330",1995-12-18,551,1843,0,2395,1343.33,1590.47,"12,5","3,54",2
"1331",1995-12-19,559,1531,0,2091,1451.48,1693.41,"21","5",3
"1332",1995-12-20,620,1492,0,2113,1346.12,1585.14,"23,25","2,75",4
"1333",1995-12-21,500,989,0.35,1490.12,1868.74,2129.53,"29","3",3
"1334",1995-12-22,555,917,0.45,1474,2629.71,2908.34,"23","4,24",2
"1335",1995-12-24,625,1399,0.4,2026.82,1485.21,1746.68,"18","1,41",2
"1336",1995-12-25,528,1342,0,1872,544.72,774.92,"17,67","3,06",3
"1337",1995-12-26,775,1871,0.28,2648.92,815.51,1064.3,"17,5","2,08",4
"1338",1995-12-27,706,1694,0,2403,1.72,5.45,"21,33","7,51",3
"1339",1995-12-28,617,2401,0.45,3019.25,888.81,1119.5,"22","7,07",2
"1340",1995-12-29,556,1062,0.62,1621.33,470.8,622.16,"22,23","5,97",13
"1341",1995-12-30,691,2288,0,2983,940.96,1228.34,"20","7,07",2
"1342",1995-12-31,688,668,0.58,1360,220.95,314.99,"21,33","4,51",3
"1343",1996-01-02,1132,3018,0,4153,2.82,6.13,"24","4,58",3
"1344",1996-01-03,1020,3357,0.52,4379.4,9.74,23.49,"21,5","6,36",2
"1345",1996-01-04,647,839,0.51,1488.57,806.17,1006.29,"19,86","5,07",14
"1346",1996-01-07,649,2318,0.73,2969.56,321,554.22,"16,5","2,38",4
"1347",1996-01-09,824,3028,0,3854,589.59,820.9,"26,5","2,12",2
"1348",1996-01-10,718,2784,0.5,3504.36,652.67,872.59,"23,19","4,64",16
"1349",1996-01-12,773,2383,1.25,3158.18,430.51,598.94,"27","2,65",3
"1350",1996-01-13,577,1647,0.45,2226.25,680.13,918.84,"20,33","1,15",3
"1351",1996-01-14,504,614,0,1120,870.28,1110.12,"18,67","3,06",3
"1352",1996-01-23,624,2223,0.49,2848.33,0.01,13.01,"23,5","2,12",2
"1353",1996-01-24,531,1680,0.51,2211.62,39.89,80.04,"33","8,72",3
"1354",1996-01-25,717,3531,0.83,4249.88,0,0,"20,5","2,52",4
"1355",1996-01-26,701,1979,0.45,2682.75,5.32,30.57,"27,67","9,29",3
"1356",1996-01-29,528,1044,0.45,1573.25,19.39,57.24,"29","5,66",2
"1357",1996-01-30,749,2134,0.58,2886.17,9.82,61.14,"32","5,66",2
"1358",1996-01-31,557,1471,0.49,2030.33,53.55,72.55,"31,75","9,43",4
"1359",1996-02-02,707,2460,0.92,3168.8,16.4,55.35,"27,5","3,54",2
"1360",1996-02-03,477,1586,0.76,2064.5,420.34,620.94,"23,19","3,71",16
"1361",1996-02-04,504,1979,0.82,2485,246.34,416.46,"25,5","2,12",2
"1362",1996-02-06,560,605,0.5,1166.62,0,0,"28,5","6,86",4
"1363",1996-02-08,819,1510,0.5,2330.36,315.56,419.17,"28","7,07",2
"1364",1996-02-09,1013,2685,0.83,3698.93,1.77,7.7,"23,07","6,56",15
"1365",1996-02-11,838,2131,0.68,2971,67.19,163.47,"19,67","0,58",3
"1366",1996-02-12,829,1926,0.66,2756.46,100.37,230.14,"29,5","5,74",4
"1367",1996-02-13,593,339,1.17,934.17,0,0,"31,67","5,03",3
"1368",1996-02-16,560,999,0.29,1560.08,400.2,495.84,"30","1,41",2
"1369",1996-02-18,688,1785,0.49,2474.65,253.86,368.2,"15","3,16",4
"1370",1996-02-21,957,2962,0.53,3919.44,151.51,243.12,"20,6","5,7",15
"1371",1996-02-23,662,1746,0.77,2410,188.15,311.19,"26","6,24",3
"1372",1996-02-24,856,2371,0.46,3228.75,354.13,526.8,"19","5,1",4
"1373",1996-02-25,785,2806,0,3593,36.41,85.08,"15,5","4,95",2
"1374",1996-02-27,759,2693,0.47,3453.29,47.05,108.78,"21,87","5,38",15
"1375",1996-02-28,1117,1811,0.52,2929.62,12.02,39.51,"28","9,9",2
"1376",1996-02-29,1063,2998,0.65,4063.73,33.23,60.29,"27,5","6,36",2
"1377",1996-03-02,906,2817,1.04,3726.09,2.52,18.71,"28,5","3,54",2
"1378",1996-03-03,995,2455,0.8,3452.85,15.56,24.02,"26","1,41",2
"1379",1996-03-05,588,1900,0.52,2491.55,70.58,124.05,"23,5","4,95",2
"1380",1996-03-06,805,2638,0.71,3444.67,35.72,110.25,"30,5","3,54",2
"1381",1996-03-07,774,1490,0.29,2265.08,64.24,138.8,"29,25","5,56",4
"1382",1996-03-08,855,2173,1.12,3030.36,1.49,13.41,"24,67","3,21",3
"1383",1996-03-09,816,2253,0.65,3070.43,69.71,169.46,"23,5","3,54",2
"1384",1996-03-10,506,435,0.52,944.38,13.58,22.85,"18,75","3,15",16
"1385",1996-03-11,784,2199,0.67,2987.08,312.48,408.26,"24,5","2,12",2
"1386",1996-03-12,683,2002,0.5,2687.36,84.87,151.88,"25,67","1,53",3
"1387",1996-03-13,656,1916,0.5,2574.64,140.21,284.1,"24,5","2,08",4
"1388",1996-03-14,476,519,0.42,997.2,56.53,122.23,"22,67","4,04",3
"1389",1996-03-15,604,409,0.58,1015,191.47,272.91,"15,5","0,71",2
"1390",1996-03-16,532,1328,0.78,1861.67,106.07,186.12,"14,19","3,73",16
"1391",1996-03-17,629,423,0.32,1053.1,83.45,152.06,"11","1,41",2
"1392",1996-03-18,591,810,0.82,1402.55,140.13,217.04,"18","3,46",3
"1393",1996-03-19,1069,2704,0.4,3775.18,11.37,27.95,"20,75","1,89",4
"1394",1996-03-20,766,1584,0.49,2352.33,129.51,207.21,"23","1,73",3
"1395",1996-03-21,736,1614,0,2353,179.33,255.38,"26,5","4,95",2
"1396",1996-03-22,814,1424,0.51,2240.42,34.75,52.91,"22,36","5,18",14
"1397",1996-03-23,946,2021,0.75,2969.17,38.56,77.53,"25,5","4,95",2
"1398",1996-03-24,814,3805,0.5,4620.33,30.06,95.35,"25","7,07",2
"1399",1996-03-26,834,2200,0.32,3035.9,58.36,90.01,"23,33","4,04",3
"1400",1996-03-27,833,2838,0.47,3672.73,19.17,52.63,"30","5,66",2
"1401",1996-03-28,715,3214,0.51,3930.58,8.46,44.63,"25,29","4,45",14
"1402",1996-03-29,621,1934,0.32,2556.9,74.44,153.93,"36,5","4,95",2
"1403",1996-03-30,491,1457,0.3,1949.09,52.06,101.63,"25","3,61",3
"1404",1996-03-31,736,1278,0,2016,185.86,324.81,"17,75","2,5",4
"1405",1996-04-01,617,1499,0.52,2117.38,365.03,586.48,"26,67","4,51",3
"1406",1996-04-02,690,1188,0.88,1880.46,1274.41,1535.01,"29,5","2,12",2
"1407",1996-04-03,792,2914,1.8,3709,127.69,282.37,"27,27","5,16",15
"1408",1996-04-05,625,2071,0.49,2697.67,145.34,302.69,"53,67","3,06",3
"1409",1996-04-07,595,1842,0.83,2438.71,260.8,469.57,"46,67","4,04",3
"1410",1996-04-08,536,813,0.84,1352.2,221.44,415.13,"70,5","2,12",2
"1411",1996-04-09,721,1815,0,2539,14.56,52.96,"53,88","5,52",16
"1412",1996-04-10,729,2750,1.01,3481.23,1.54,40.86,"57,5","0,71",2
"1413",1996-04-11,870,2756,0.82,3627.3,50.25,220.85,"36,33","2,08",3
"1414",1996-04-12,643,2120,0.33,2764.89,86.75,177,"22,75","3,77",4
"1415",1996-04-13,508,2735,0.44,3244.22,6.72,35.16,"29","8,19",3
"1416",1996-04-14,739,2184,0.39,2924.83,32.93,75.09,"25","4,24",2
"1417",1996-04-15,521,2125,0.74,2648.1,200.55,318.32,"20,56","6",16
"1418",1996-04-16,624,1103,0.6,1729.23,170.44,247.25,"28,5","10,61",2
"1419",1996-04-17,386,936,0.94,1324.09,149.17,229.72,"21","2,83",2
"1420",1996-04-18,478,1561,0.79,2040.2,140.86,250.92,"30","5,72",4
"1421",1996-04-19,443,877,0.62,1321.07,42.4,75.81,"26,33","4,04",3
"1422",1996-04-21,481,828,0.5,1310.36,129.05,265.83,"15,6","3",15
"1423",1996-04-22,594,250,0.52,845.62,738.07,883.95,"23,5","10,61",2
"1424",1996-04-23,698,840,0.63,1539.31,216.74,327.73,"25,67","4,16",3
"1425",1996-04-24,682,553,0.64,1235.88,207.74,340.55,"22,25","0,96",4
"1426",1996-04-25,636,1023,0.79,1659.8,354.64,529.71,"29,33","3,06",3
"1427",1996-04-26,615,777,0.44,1393.23,59.41,114.77,"29,5","6,36",2
"1428",1996-04-27,544,1048,0.5,1593,469.53,689.97,"25,25","3,11",16
"1429",1996-04-28,649,424,0.88,1075.1,645.16,826.64,"24","0",2
"1430",1996-04-29,568,1050,0.74,1619.62,555.45,762.39,"31,67","5,69",3
"1431",1996-04-30,580,103,1.17,685.83,893.84,1049.36,"27","4,69",4
"1432",1996-05-02,868,2019,0.51,2888.47,294.97,433.37,"34","7,07",2
"1433",1996-05-03,837,1291,0.4,2129.18,988.64,1231.41,"29,44","5,4",16
"1434",1996-05-04,1003,1494,0.33,2498.11,185.62,285.12,"28","2,83",2
"1435",1996-05-05,572,794,0,1368,557.37,717.54,"24,67","4,62",3
"1436",1996-05-06,567,223,1.07,792.6,1219.94,1385.74,"29,25","2,75",4
"1437",1996-05-08,959,2281,0.52,3243.5,325.57,472.28,"30","5,57",3
"1438",1996-05-09,858,2766,0,3627,807.69,1041.52,"25,56","5,73",16
"1439",1996-05-10,839,1666,0.52,2507.55,522.05,696.64,"28,5","6,36",2
"1440",1996-05-11,654,1035,0.93,1690.89,126.59,215.73,"24,67","2,08",3
"1441",1996-05-12,690,969,0.83,1660.78,54.77,110.17,"20,67","1,53",3
"1442",1996-05-13,887,2302,0.67,3191.3,1068.33,1290.72,"24,33","2,52",3
"1443",1996-05-14,1006,2877,0.32,3885.1,707.51,889.86,"31","4,24",2
"1444",1996-05-15,695,1771,0.41,2468.17,765.63,1026.5,"21,36","5,11",14
"1445",1996-05-16,566,1341,0.71,1908.5,926.15,1186.52,"24,5","7,78",2
"1446",1996-05-17,711,1318,0.76,2030.29,634.45,870.66,"28,67","1,53",3
"1447",1996-05-18,768,1712,0.53,2480.5,990.85,1233.14,"20,5","3,7",4
"1448",1996-05-20,580,1181,0.24,1762.06,788.16,1009.58,"25","7,07",2
"1449",1996-05-21,478,206,0.35,685.12,1334.97,1518.41,"19,31","4,53",13
"1450",1996-05-22,544,836,0,1383,2185.24,2405.6,"30","8,49",2
"1451",1996-05-23,610,635,0.69,1248.86,2593.8,2836.62,"49","2",3
"1452",1996-05-24,889,1652,0.5,2544.67,1856.12,2100.47,"65,25","3,3",4
"1453",1996-05-25,779,1351,0.45,2132.25,1485.53,1708.56,"74","1",3
"1454",1996-05-26,719,1233,0,1954,1084.73,1311.37,"59","1,41",2
"1455",1996-05-27,642,2147,0.33,2791.11,275.14,435.43,"44,13","3,16",15
"1456",1996-05-28,516,258,0.52,775.38,1140.51,1337.08,"46","8,49",2
"1457",1996-05-29,931,3345,0.53,4277.5,720.77,982.9,"28,33","5,03",3
"1458",1996-05-30,690,2293,0.48,2984.31,424.44,581.53,"22,75","4,65",4
"1459",1996-05-31,950,2306,0.87,3256.67,89.32,179.75,"25,67","2,52",3
"1460",1996-06-01,710,442,0.38,1154.86,1772.08,1966.78,"23,5","3,54",2
"1461",1996-06-02,552,106,0.38,660.86,1441.07,1614.39,"33,15","6,72",13
"1462",1996-06-03,622,1435,0.48,2059.7,1361.2,1631.11,"45","2,83",2
"1463",1996-06-04,470,2378,0.51,2850.08,248.75,432.97,"38","3,61",3
"1464",1996-06-05,531,641,0.51,1174.58,1903.56,2082.07,"32","7,83",4
"1465",1996-06-06,565,503,0.47,1070.73,1838.8,2011.11,"43,67","4,16",3
"1466",1996-06-07,857,2260,0.5,3120.33,1439.91,1685.98,"55","2,83",2
"1467",1996-06-08,791,2314,0.35,3108.88,903.69,1111.38,"46","5,35",16
"1468",1996-06-09,736,1604,1.09,2342.22,227.42,439.38,"26,5","3,54",2
"1469",1996-06-10,571,281,0.84,854.2,493.55,655.19,"27,33","6,03",3
"1470",1996-06-12,779,1205,0.73,1985.56,314.86,450.09,"22,67","2,52",3
"1471",1996-06-13,714,1357,0.28,2073.08,1222.93,1461.08,"31","7,07",2
"1472",1996-06-14,573,459,0.9,1033.73,641.71,800.61,"21,56","6,45",16
"1473",1996-06-15,669,1909,0.5,2580.36,1461.89,1751.82,"21","4,24",2
"1474",1996-06-16,587,631,0.51,1221.58,1392.2,1634.13,"21,33","2,31",3
"1475",1996-06-17,783,2076,0.42,2862.8,1441.01,1714.39,"30","5,23",4
"1476",1996-06-18,831,2343,0.35,3177.88,346.11,493.9,"31,67","3,79",3
"1477",1996-06-20,660,604,0.32,1267.1,2036.37,2196.94,"23,87","5,3",15
"1478",1996-06-21,565,1579,0.5,2147.33,1865.11,2164.79,"60",NA,1
"1479",1996-06-22,614,758,0.51,1376.58,2779.17,2989.51,"52,5","6,36",2
"1480",1996-06-23,986,3278,0.71,4269.5,1939.12,2214.85,"77,75","1,89",4
"1481",1996-06-24,433,1778,0.55,2214.4,1826.97,2120.64,"91","10,58",3
"1482",1996-06-25,499,755,0.51,1256.57,1362.96,1612.39,"53,5","6,36",2
"1483",1996-06-26,582,1169,0.49,1752.67,1947.41,2205.22,"23,47","6,6",15
"1484",1996-06-27,645,1126,0.44,1774.78,1108.72,1285.28,"26","1,41",2
"1485",1996-06-28,712,1532,0.87,2249.33,1640.08,1902.43,"52",NA,1
"1486",1996-06-29,680,1438,0,2121,0,0,"48,5","3,11",4
"1487",1996-06-30,449,1285,0.58,1735,761.29,980.11,"41,33","2,31",3
"1488",1996-07-01,781,2018,0.3,2801.09,1027.05,1181.55,"27,5","4,95",2
"1489",1996-07-02,905,2320,1.3,3228.38,2069.34,2318.1,"22,79","5,86",14
"1490",1996-07-03,835,2105,0.92,2944.2,1849.43,2095.23,"52,5","3,54",2
"1491",1996-07-04,668,2227,0.71,2898.25,1461.13,1724.58,"59,67","4,73",3
"1492",1996-07-05,643,419,0.35,1065.87,376.23,544.24,"55,5","10,61",2
"1493",1996-07-06,816,2120,0.5,2939.33,1901.07,2215.1,"36,67","5,51",3
"1494",1996-07-07,507,708,0.52,1216.4,570.97,753.34,"38,5","4,95",2
"1495",1996-07-08,570,334,0,906,2284.54,2470.25,"30,25","2,75",4
"1496",1996-07-10,488,503,0,994,916.44,1125.45,"40,67","4,51",3
"1497",1996-07-11,554,913,0,1470,1989.84,2253.79,"23,6","8,62",5
"1498",1996-07-12,722,1808,0,2534,1444.06,1667.21,"39,33","4,16",3
"1499",1996-07-15,591,1568,0.71,2162.5,797.35,1012.9,"40","1,41",2
"1500",1996-07-18,558,1545,0,2104,926.69,1151,"23,67","4,16",3
"1501",1996-07-23,490,1542,0.44,2035.23,878.07,1061.63,"67,8","12,79",5
"1502",1996-07-24,571,195,0,770,703.12,782.69,"36,67","5,86",3
"1503",1996-07-25,393,475,0.52,871.33,1419.22,1564.62,"42","4,24",2
"1504",1996-07-26,350,1431,0.53,1784.57,1985.72,2283.64,"37,06","6,03",16
"1505",1996-07-27,544,305,0.38,852.86,2118.35,2261.05,"28,5","4,95",2
"1506",1996-07-28,686,2124,0.94,2814.09,2828.81,3107.53,"23","2",3
"1507",1996-07-30,605,610,0,1217,2130.58,2384.25,"33","10,15",3
"1508",1996-07-31,567,1391,0.35,1959.88,1012.35,1243.42,"30,5","10,61",2
"1509",1996-08-01,528,766,0,1296,1601.97,1795.89,"29,1","6,98",10
"1510",1996-08-02,707,2153,0.71,2862,600.47,839.1,"38,5","9,19",2
"1511",1996-08-03,662,1840,0.46,2504.25,923.46,1195.48,"26,67","2,08",3
"1512",1996-08-04,616,1261,0.5,1880.64,1932.5,2203,"34","10,42",4
"1513",1996-08-05,513,454,0.5,971.67,1790.92,1948.89,"64,33","4,73",3
"1514",1996-08-06,822,1924,0.65,2748.73,1634.27,1890.35,"65","7,07",2
"1515",1996-08-07,690,1341,0.79,2032.58,120.71,210.63,"35,2","6,53",15
"1516",1996-08-08,1063,2563,0.4,3628.18,1264.48,1438.75,"28","8,49",2
"1517",1996-08-09,611,2099,0.69,2713.86,1021.16,1198.36,"30,67","2,31",3
"1518",1996-08-10,628,1340,0.53,1971.56,2607.15,2905.21,"21,75","2,75",4
"1519",1996-08-11,597,502,0.53,1100.5,2298.2,2492.59,"42,67","6,51",3
"1520",1996-08-12,201,197,0.48,398.7,2255.87,2448.05,"63","9,9",2
"1521",1996-08-13,655,807,0.49,1464.29,2588.31,2822.85,"35,81","5,92",16
"1522",1996-08-14,624,289,0.53,915.43,1008.06,1141.73,"31,5","4,95",2
"1523",1996-08-15,454,601,0.53,1056.43,1852.04,2065.07,"38","5",3
"1524",1996-08-16,495,2146,0.41,2642.17,850.57,1116.32,"23,5","5,2",4
"1525",1996-08-17,529,2069,0.45,2599.25,1229.35,1516.02,"26","2,65",3
"1526",1996-08-18,701,2810,0,3512,1220.67,1509.99,"15",NA,1
"1527",1996-08-19,608,1120,0.44,1729.22,1588.09,1838.24,"18,5","3,5",14
"1528",1996-08-20,547,1178,0.71,1727.5,2158.8,2418.78,"23,5","7,78",2
"1529",1996-08-21,518,1589,0,2110,2427.1,2701.84,"43,33","2,52",3
"1530",1996-08-22,464,1989,0.52,2456.54,145.78,343.3,"45,67","4,04",3
"1531",1996-08-24,819,2364,0,3186,1604.62,1876.75,"23","4,24",2
"1532",1996-08-25,627,2726,0.52,3354.4,559.85,796.06,"14,82","2,51",17
"1533",1996-08-26,850,2078,0,2929,423.76,584.41,"18,5","7,78",2
"1534",1996-08-27,758,1751,0,2510,531.24,690.12,"38","6,56",3
"1535",1996-08-28,570,1084,0.45,1654.75,594.66,779.44,"34,5","4,04",4
"1536",1996-08-29,396,350,0.33,747.11,572.33,691.87,"45,33","2,08",3
"1537",1996-08-30,477,2712,0.52,3190.67,1458.38,1711.71,"38,5","4,95",2
"1538",1996-08-31,451,1093,0,1545,2498.7,2788.89,"26,89","5,28",9
"1539",1996-09-01,582,1041,0,1624,1492.54,1725.7,"23","0",2
"1540",1996-09-02,543,1342,0.3,1886.91,1763.31,1998.22,"25","2,65",3
"1541",1996-09-03,582,485,0,1068,1586.96,1752.37,"29,33","2,08",3
"1542",1996-09-04,648,2142,0.53,2792.5,1503.75,1650.92,"28,67","3,21",3
"1543",1996-09-05,786,1288,0.55,2076.6,2147.63,2362.76,"32","7,07",2
"1544",1996-09-06,758,2178,0,2937,2329.04,2640.67,"39,9","9,99",10
"1545",1996-09-08,510,584,0.53,1096.5,2781.2,3035.94,"28,67","5,51",3
"1546",1996-09-09,515,714,0.46,1232.25,1179.21,1337.06,"26","4,24",2
"1547",1996-09-17,478,1974,0.29,2455.92,1901.05,2211.46,"42",NA,1
"1548",1996-09-18,567,1169,0.26,1738.93,2048.88,2342.64,"34","5,91",14
"1549",1996-09-19,609,243,0.84,854.5,632.97,742.44,"40",NA,1
"1550",1996-09-20,397,1109,0.49,1509.29,2424.8,2649.22,"32,67","3,06",3
"1551",1996-09-21,541,702,0,1246,1232.11,1364.08,"19","2,83",2
"1552",1996-09-22,424,266,0.7,695.6,1605.07,1779.48,"31,33","2,31",3
"1553",1996-09-23,487,1216,0.71,1707.25,2002.67,2298.67,"132,5","2,12",2
"1554",1996-09-24,546,1264,0,1813,1225.76,1467.7,"146,12","12,78",16
"1555",1996-09-25,512,1011,0.45,1524.25,1368.08,1613.88,"79","11,31",2
"1556",1996-09-26,542,340,0.38,884.86,1210.27,1347.23,"26,67","7,02",3
"1557",1996-09-27,486,162,0.75,650.83,751.8,862.88,"32","2,83",2
"1558",1996-09-28,521,534,0.35,1056.12,803.83,961.3,"24","4",3
"1559",1996-09-29,534,212,0,747,1966.41,2128.14,"22","1,41",2
"1560",1996-09-30,483,235,0.38,718.86,1834.21,2012.7,"17,62","4,75",13
"1561",1996-10-01,590,527,0.52,1117.62,1476.04,1664.73,"24","11,31",2
"1562",1996-10-02,572,297,0.38,869.86,2027.14,2220.79,"24,67","8,39",3
"1563",1996-10-03,499,870,0.55,1370.5,1641.85,1847.76,"21,75","8,14",4
"1564",1996-10-04,514,1572,0.32,2087.9,2708.49,2974.1,"23","8,54",3
"1565",1996-10-05,479,1472,0.53,1953.44,2660.06,2932.19,"24,5","4,95",2
"1566",1996-10-06,489,1125,0,1616,2050.15,2262.53,"15,73","3,56",15
"1567",1996-10-07,698,1593,0.32,2292.9,1269.8,1529.22,"46","0",2
"1568",1996-10-08,641,787,0.53,1429.5,1430.81,1654.72,"38,67","5,51",3
"1569",1996-10-09,666,866,0.49,1535.29,3401.88,3609.5,"47","13,11",3
"1570",1996-10-10,614,2842,0,3459,170.06,269.14,"28,67","2,08",3
"1571",1996-10-11,502,369,0.6,874.11,938.33,1055.49,"31","5,66",2
"1572",1996-10-12,556,865,0.82,1423,2395.95,2598.28,"27,58","8,94",12
"1573",1996-10-13,583,966,0,1550,1824.68,1990.77,"23,5","2,12",2
"1574",1996-10-14,421,553,0.79,976.57,1563.46,1714.87,"34","6",3
"1575",1996-10-16,514,1956,0.53,2471.43,1963.09,2204.85,"38,33","4,16",3
"1576",1996-10-17,830,2195,0,3028,1839.45,2093.62,"33,5","7,78",2
"1577",1996-10-18,588,768,0.39,1358.17,1527.63,1735.26,"22,82","5,23",17
"1578",1996-10-19,512,548,0,1061,1883.09,2127.02,"45,5","0,71",2
"1579",1996-10-20,540,1998,0.4,2539.18,1295.53,1563.39,"20","1,73",3
"1580",1996-10-21,461,2553,0.52,3015.6,366.87,522.93,"32,25","5,38",4
"1581",1996-10-22,732,548,0.5,1282.64,1001.81,1197.97,"42,33","6,66",3
"1582",1996-10-23,450,1234,0.48,1684.69,405.46,571.17,"22","9,9",2
"1583",1996-10-24,476,794,0.52,1271.38,966.43,1157.23,"23,82","6,57",17
"1584",1996-10-25,168,380,0,551,2230.88,2471.26,"25,5","10,61",2
"1585",1996-10-26,436,727,0.33,1166.11,1668.43,1845.34,"23,67","7,37",3
