"","date","powerdry","powerhumid","powerwind","stdpowerwind","cape","cape_virt","station_name","powerall","normed_dry","normed_humid","normed_wind","normed_cape","normed_cape_virt"
"9249","2009-12-20",679,2301,0.75,0.45,32.03,86.7,"barbade",2980.75,0.105006894174423,0.878902753064179,-1.30769230769231,-0.934057223519192,-1.03222683822047
"9250","2009-12-21",734,1751,0.7,0.82,473.85,733.59,"barbade",2485.7,0.341994139951741,0.271040328908832,-1.35042735042735,-0.454313480644986,-0.586718025249062
"9251","2009-12-22",716,2293,1.07,1.07,142.69,322.18,"barbade",3010.07,0.264434677697346,0.870061117803738,-1.03418803418803,-0.813898691568489,-0.9206429234058
"9252","2009-12-23",618,1929,2.9,0.32,142.67,254.35,"barbade",2549.9,-0.157833505687694,0.467766713453653,0.52991452991453,-0.813920408274065,-0.920663090388416
"9253","2009-12-24",746,1864,2.93,0.47,335.64,536.95,"barbade",2612.93,0.393700448121337,0.395928426962567,0.555555555555556,-0.604386774526304,-0.726081958617352
"9254","2009-12-25",876,2246,2.31,0.85,81.42,156.77,"barbade",3124.31,0.953852119958635,0.818116510648645,0.0256410256410259,-0.880427819099843,-0.982424474650103
"9255","2009-12-26",766,1996,1.6,0.51,51.36,160.37,"barbade",2763.6,0.479877628403999,0.54181540875985,-0.581196581196581,-0.913068027580216,-1.01273544952204
"9256","2009-12-27",860,4195,2.19,0.75,172.21,351.77,"barbade",5057.19,0.884910375732506,2.97215990097368,-0.0769230769230768,-0.781844834138661,-0.890876457064494
"9257","2009-12-28",794,1925,2.71,0.47,70.23,201.43,"barbade",2721.71,0.600525680799724,0.463345895823433,0.367521367521368,-0.892578315869483,-0.993707901423789
"9258","2009-12-29",913,2567,2.27,0.47,15.9,101.55,"barbade",3482.27,1.11327990348156,1.17288712547386,-0.00854700854700837,-0.951571746566046,-1.04849150970032
"9259","2009-12-30",540,1492,3,0,719.64,1000.49,"barbade",2035,-0.493924508790072,-0.0152076126479592,0.615384615384616,-0.187426027471633,-0.338875892388981
"9260","2009-12-31",592,2673,3.8,0.68,151.7,367.04,"barbade",3268.8,-0.269863840055153,1.29003879267471,1.2991452991453,-0.804115315706607,-0.911557697737264
"9261","2010-01-01",564,1279,3,0,238.63,427.92,"barbade",1846,-0.390511892450879,-0.250616151457212,0.615384615384616,-0.709723654921548,-0.823901907796555
"9262","2010-01-03",586,1950,2.75,0.45,94.44,245.47,"barbade",2538.75,-0.295716994139952,0.490976006012312,0.401709401709402,-0.86629024377002,-0.969295768967047
"9263","2010-01-04",901,2751,3.29,0.47,21.09,36.64,"barbade",3655.29,1.06157359531196,1.37624473646401,0.863247863247864,-0.945936261469135,-1.04325817771145
