date	cape	cape_virt	conv_inhib	cins	pressure	temp	mixr	relhumidity	windspeed	wind_direction	pm10	aot_440	ae
2015-04-02	72.32	123.68	-32.74	-22.54	200.0	-55.5	0.02	16.0	57	280	16.8750	0.0784663333	0.3741201667
2015-04-02	72.32	123.68	-32.74	-22.54	150.0	-68.3	0.00	19.0	63	295	16.8750	0.0784663333	0.3741201667
2015-04-02	72.32	123.68	-32.74	-22.54	100.0	-77.5	0.00	11.0	45	255	16.8750	0.0784663333	0.3741201667
2015-04-02	72.32	123.68	-32.74	-22.54	50.0	-69.3	0.00	3.0	7	150	16.8750	0.0784663333	0.3741201667
2015-04-03	12.10	21.51	-3.67	-2.58	1000.0	24.0	12.34	65.0	15	80	14.6667	0.1305332500	0.2172415000
2015-04-03	12.10	21.51	-3.67	-2.58	925.0	17.6	12.43	90.0	20	75	14.6667	0.1305332500	0.2172415000
2015-04-03	12.10	21.51	-3.67	-2.58	850.0	12.2	10.26	97.0	15	95	14.6667	0.1305332500	0.2172415000
2015-04-03	12.10	21.51	-3.67	-2.58	700.0	6.0	3.00	36.0	9	20	14.6667	0.1305332500	0.2172415000
2015-04-03	12.10	21.51	-3.67	-2.58	500.0	-7.7	1.04	24.0	15	280	14.6667	0.1305332500	0.2172415000
2015-04-03	12.10	21.51	-3.67	-2.58	400.0	-18.5	0.23	10.0	43	275	14.6667	0.1305332500	0.2172415000
2015-04-03	12.10	21.51	-3.67	-2.58	300.0	-30.9	0.05	5.0	60	285	14.6667	0.1305332500	0.2172415000
2015-04-03	12.10	21.51	-3.67	-2.58	250.0	-42.7	0.03	8.0	61	275	14.6667	0.1305332500	0.2172415000
2015-04-03	12.10	21.51	-3.67	-2.58	200.0	-54.1	0.01	11.0	66	285	14.6667	0.1305332500	0.2172415000
2015-04-03	12.10	21.51	-3.67	-2.58	150.0	-67.1	0.00	12.0	67	270	14.6667	0.1305332500	0.2172415000
2015-04-03	12.10	21.51	-3.67	-2.58	100.0	-75.5	0.00	12.0	35	290	14.6667	0.1305332500	0.2172415000
2015-04-03	12.10	21.51	-3.67	-2.58	50.0	-67.1	0.00	3.0	17	30	14.6667	0.1305332500	0.2172415000
2015-04-04	292.22	382.95	-21.73	-13.17	1000.0	23.2	13.67	75.0	9	135	16.4583	0.1141586250	0.3073870000
2015-04-04	292.22	382.95	-21.73	-13.17	925.0	18.2	12.93	90.0	18	90	16.4583	0.1141586250	0.3073870000
2015-04-04	292.22	382.95	-21.73	-13.17	850.0	14.0	8.72	73.0	16	105	16.4583	0.1141586250	0.3073870000
2015-04-04	292.22	382.95	-21.73	-13.17	700.0	8.6	0.27	3.0	4	10	16.4583	0.1141586250	0.3073870000
2015-04-04	292.22	382.95	-21.73	-13.17	600.0	0.8	0.99	15.0	8	325	16.4583	0.1141586250	0.3073870000
2015-04-04	292.22	382.95	-21.73	-13.17	500.0	-11.1	1.20	36.0	9	260	16.4583	0.1141586250	0.3073870000
2015-04-04	292.22	382.95	-21.73	-13.17	400.0	-20.3	0.05	2.0	44	270	16.4583	0.1141586250	0.3073870000
2015-04-04	292.22	382.95	-21.73	-13.17	300.0	-35.1	0.02	4.0	63	265	16.4583	0.1141586250	0.3073870000
2015-04-04	292.22	382.95	-21.73	-13.17	250.0	-41.3	0.01	3.0	87	270	16.4583	0.1141586250	0.3073870000
2015-04-04	292.22	382.95	-21.73	-13.17	200.0	-52.9	0.01	7.0	97	265	16.4583	0.1141586250	0.3073870000
2015-04-04	292.22	382.95	-21.73	-13.17	150.0	-65.3	0.00	8.0	86	275	16.4583	0.1141586250	0.3073870000
2015-04-04	292.22	382.95	-21.73	-13.17	100.0	-73.3	0.00	6.0	41	280	16.4583	0.1141586250	0.3073870000
2015-04-04	292.22	382.95	-21.73	-13.17	50.0	-65.3	0.00	2.0	5	80	16.4583	0.1141586250	0.3073870000
2015-04-05	132.94	273.78	-10.23	-7.35	1000.0	22.0	14.48	86.0	2	210	15.0417	0.0835436667	0.4760268667
2015-04-05	132.94	273.78	-10.23	-7.35	925.0	18.4	12.43	85.0	6	70	15.0417	0.0835436667	0.4760268667
2015-04-05	132.94	273.78	-10.23	-7.35	850.0	14.6	9.85	80.0	13	65	15.0417	0.0835436667	0.4760268667
2015-04-05	132.94	273.78	-10.23	-7.35	700.0	6.2	4.47	53.0	9	45	15.0417	0.0835436667	0.4760268667
2015-04-05	132.94	273.78	-10.23	-7.35	500.0	-8.1	0.08	2.0	16	340	15.0417	0.0835436667	0.4760268667
2015-04-05	132.94	273.78	-10.23	-7.35	400.0	-17.9	0.05	2.0	21	330	15.0417	0.0835436667	0.4760268667
2015-04-05	132.94	273.78	-10.23	-7.35	300.0	-34.9	0.02	4.0	24	295	15.0417	0.0835436667	0.4760268667
2015-04-05	132.94	273.78	-10.23	-7.35	250.0	-44.1	0.01	5.0	35	280	15.0417	0.0835436667	0.4760268667
2015-04-05	132.94	273.78	-10.23	-7.35	200.0	-55.1	0.01	8.0	47	260	15.0417	0.0835436667	0.4760268667
2015-04-05	132.94	273.78	-10.23	-7.35	150.0	-65.1	0.00	8.0	56	260	15.0417	0.0835436667	0.4760268667
2015-04-05	132.94	273.78	-10.23	-7.35	100.0	-76.7	0.00	8.0	46	295	15.0417	0.0835436667	0.4760268667
2015-04-05	132.94	273.78	-10.23	-7.35	50.0	-64.3	0.00	2.0	4	40	15.0417	0.0835436667	0.4760268667
2015-04-06	418.26	571.30	-9.77	-6.50	1000.0	23.4	15.33	83.0	9	110	27.4167	0.1648503750	0.1711113750
2015-04-06	418.26	571.30	-9.77	-6.50	925.0	18.8	12.60	84.0	18	95	27.4167	0.1648503750	0.1711113750
2015-04-06	418.26	571.30	-9.77	-6.50	850.0	14.6	9.85	80.0	17	85	27.4167	0.1648503750	0.1711113750
2015-04-06	418.26	571.30	-9.77	-6.50	700.0	7.0	5.91	66.0	4	30	27.4167	0.1648503750	0.1711113750
2015-04-06	418.26	571.30	-9.77	-6.50	500.0	-7.5	0.80	18.0	19	5	27.4167	0.1648503750	0.1711113750
2015-04-06	418.26	571.30	-9.77	-6.50	400.0	-19.3	0.15	7.0	16	280	27.4167	0.1648503750	0.1711113750
2015-04-06	418.26	571.30	-9.77	-6.50	300.0	-35.3	0.03	4.0	25	305	27.4167	0.1648503750	0.1711113750
2015-04-06	418.26	571.30	-9.77	-6.50	250.0	-44.1	0.01	4.0	33	275	27.4167	0.1648503750	0.1711113750
2015-04-06	418.26	571.30	-9.77	-6.50	200.0	-55.7	0.01	9.0	45	275	27.4167	0.1648503750	0.1711113750
2015-04-06	418.26	571.30	-9.77	-6.50	150.0	-65.7	0.00	8.0	48	260	27.4167	0.1648503750	0.1711113750
2015-04-06	418.26	571.30	-9.77	-6.50	100.0	-77.3	0.00	9.0	31	280	27.4167	0.1648503750	0.1711113750
2015-04-06	418.26	571.30	-9.77	-6.50	50.0	-66.1	0.00	2.0	10	60	27.4167	0.1648503750	0.1711113750
2015-04-14	297.18	483.29	-5.18	-3.44	1000.0	23.8	14.86	79.0	14	75	20.3333	0.1136438000	0.2915168667
2015-04-14	297.18	483.29	-5.18	-3.44	925.0	18.0	13.44	94.0	16	75	20.3333	0.1136438000	0.2915168667
2015-04-14	297.18	483.29	-5.18	-3.44	850.0	14.4	9.27	76.0	10	85	20.3333	0.1136438000	0.2915168667
2015-04-14	297.18	483.29	-5.18	-3.44	700.0	7.2	2.22	24.0	9	60	20.3333	0.1136438000	0.2915168667
2015-04-14	297.18	483.29	-5.18	-3.44	500.0	-7.3	0.42	10.0	9	5	20.3333	0.1136438000	0.2915168667
2015-04-14	297.18	483.29	-5.18	-3.44	400.0	-19.5	0.13	6.0	8	350	20.3333	0.1136438000	0.2915168667
2015-04-14	297.18	483.29	-5.18	-3.44	300.0	-34.7	0.02	2.0	3	325	20.3333	0.1136438000	0.2915168667
2015-04-14	297.18	483.29	-5.18	-3.44	250.0	-44.9	0.02	8.0	27	305	20.3333	0.1136438000	0.2915168667
2015-04-14	297.18	483.29	-5.18	-3.44	200.0	-54.3	0.01	8.0	56	275	20.3333	0.1136438000	0.2915168667
2015-04-14	297.18	483.29	-5.18	-3.44	150.0	-66.5	0.00	12.0	83	275	20.3333	0.1136438000	0.2915168667
2015-04-14	297.18	483.29	-5.18	-3.44	100.0	-74.9	0.00	12.0	39	285	20.3333	0.1136438000	0.2915168667
2015-04-14	297.18	483.29	-5.18	-3.44	50.0	-67.5	0.00	2.0	13	290	20.3333	0.1136438000	0.2915168667
2015-04-15	308.78	451.14	-16.31	-7.77	1000.0	23.4	14.95	81.0	13	100	19.9583	0.1184787500	0.3528760250
2015-04-15	308.78	451.14	-16.31	-7.77	925.0	18.4	12.93	89.0	20	85	19.9583	0.1184787500	0.3528760250
2015-04-15	308.78	451.14	-16.31	-7.77	850.0	14.0	9.92	83.0	15	90	19.9583	0.1184787500	0.3528760250
2015-04-15	308.78	451.14	-16.31	-7.77	700.0	7.6	1.95	21.0	3	100	19.9583	0.1184787500	0.3528760250
2015-04-15	308.78	451.14	-16.31	-7.77	500.0	-7.5	0.97	22.0	6	80	19.9583	0.1184787500	0.3528760250
2015-04-15	308.78	451.14	-16.31	-7.77	400.0	-20.5	0.28	15.0	13	60	19.9583	0.1184787500	0.3528760250
2015-04-15	308.78	451.14	-16.31	-7.77	300.0	-36.5	0.05	8.0	21	315	19.9583	0.1184787500	0.3528760250
2015-04-15	308.78	451.14	-16.31	-7.77	250.0	-46.3	0.02	7.0	38	290	19.9583	0.1184787500	0.3528760250
2015-04-15	308.78	451.14	-16.31	-7.77	200.0	-54.1	0.01	4.0	57	280	19.9583	0.1184787500	0.3528760250
2015-04-15	308.78	451.14	-16.31	-7.77	150.0	-67.9	0.01	23.0	68	285	19.9583	0.1184787500	0.3528760250
2015-04-15	308.78	451.14	-16.31	-7.77	100.0	-75.9	0.00	12.0	35	300	19.9583	0.1184787500	0.3528760250
2015-04-15	308.78	451.14	-16.31	-7.77	50.0	-65.5	0.00	2.0	4	255	19.9583	0.1184787500	0.3528760250
2015-04-16	4.19	15.94	-513.20	-6.55	1000.0	23.2	13.33	73.0	10	95	16.0417	0.0855560000	0.3575362941
2015-04-16	4.19	15.94	-513.20	-6.55	925.0	17.6	11.49	83.0	15	90	16.0417	0.0855560000	0.3575362941
2015-04-16	4.19	15.94	-513.20	-6.55	850.0	15.4	2.76	21.0	16	65	16.0417	0.0855560000	0.3575362941
2015-04-16	4.19	15.94	-513.20	-6.55	700.0	7.0	1.86	21.0	3	310	16.0417	0.0855560000	0.3575362941
2015-04-16	4.19	15.94	-513.20	-6.55	500.0	-6.5	0.06	1.0	9	70	16.0417	0.0855560000	0.3575362941
2015-04-16	4.19	15.94	-513.20	-6.55	400.0	-20.5	0.05	3.0	6	90	16.0417	0.0855560000	0.3575362941
2015-04-16	4.19	15.94	-513.20	-6.55	300.0	-36.9	0.17	31.0	11	290	16.0417	0.0855560000	0.3575362941
2015-04-16	4.19	15.94	-513.20	-6.55	250.0	-44.7	0.03	12.0	25	260	16.0417	0.0855560000	0.3575362941
2015-04-16	4.19	15.94	-513.20	-6.55	200.0	-54.5	0.00	4.0	45	260	16.0417	0.0855560000	0.3575362941
2015-04-16	4.19	15.94	-513.20	-6.55	150.0	-66.5	0.01	17.0	46	260	16.0417	0.0855560000	0.3575362941
2015-04-16	4.19	15.94	-513.20	-6.55	100.0	-75.9	0.00	16.0	30	305	16.0417	0.0855560000	0.3575362941
2015-04-16	4.19	15.94	-513.20	-6.55	50.0	-64.9	0.00	1.0	8	120	16.0417	0.0855560000	0.3575362941
2015-04-17	743.16	941.80	-2.97	-2.20	1000.0	24.0	15.43	81.0	13	75	13.2500	0.1010206250	0.4740815000
2015-04-17	743.16	941.80	-2.97	-2.20	925.0	18.4	14.43	99.0	15	90	13.2500	0.1010206250	0.4740815000
2015-04-17	743.16	941.80	-2.97	-2.20	850.0	14.0	10.19	85.0	7	135	13.2500	0.1010206250	0.4740815000
2015-04-17	743.16	941.80	-2.97	-2.20	700.0	6.6	1.29	15.0	8	205	13.2500	0.1010206250	0.4740815000
2015-04-17	743.16	941.80	-2.97	-2.20	600.0	2.0	0.22	3.0	7	57	13.2500	0.1010206250	0.4740815000
2015-04-17	743.16	941.80	-2.97	-2.20	500.0	-7.3	0.10	2.0	11	25	13.2500	0.1010206250	0.4740815000
2015-04-17	743.16	941.80	-2.97	-2.20	400.0	-21.3	0.17	10.0	8	255	13.2500	0.1010206250	0.4740815000
2015-04-17	743.16	941.80	-2.97	-2.20	300.0	-34.5	0.02	4.0	19	265	13.2500	0.1010206250	0.4740815000
2015-04-17	743.16	941.80	-2.97	-2.20	250.0	-44.7	0.02	8.0	25	275	13.2500	0.1010206250	0.4740815000
2015-04-17	743.16	941.80	-2.97	-2.20	200.0	-54.7	0.02	14.0	44	245	13.2500	0.1010206250	0.4740815000
2015-04-17	743.16	941.80	-2.97	-2.20	150.0	-64.7	0.01	24.0	44	270	13.2500	0.1010206250	0.4740815000
2015-04-17	743.16	941.80	-2.97	-2.20	100.0	-75.9	0.00	12.0	18	280	13.2500	0.1010206250	0.4740815000
2015-04-17	743.16	941.80	-2.97	-2.20	50.0	-65.5	0.00	1.0	4	150	13.2500	0.1010206250	0.4740815000
2015-04-18	591.91	786.43	-20.84	-16.46	1000.0	23.6	15.33	82.0	7	105	15.0417	0.1600629524	0.3173660476
2015-04-18	591.91	786.43	-20.84	-16.46	925.0	19.6	13.53	86.0	12	110	15.0417	0.1600629524	0.3173660476
2015-04-18	591.91	786.43	-20.84	-16.46	850.0	15.0	11.04	87.0	7	135	15.0417	0.1600629524	0.3173660476
2015-04-18	591.91	786.43	-20.84	-16.46	700.0	7.8	1.83	19.0	14	185	15.0417	0.1600629524	0.3173660476
2015-04-18	591.91	786.43	-20.84	-16.46	500.0	-7.5	0.07	2.0	9	335	15.0417	0.1600629524	0.3173660476
2015-04-18	591.91	786.43	-20.84	-16.46	400.0	-22.1	0.19	12.0	11	245	15.0417	0.1600629524	0.3173660476
2015-04-18	591.91	786.43	-20.84	-16.46	300.0	-35.3	0.03	4.0	13	275	15.0417	0.1600629524	0.3173660476
2015-04-18	591.91	786.43	-20.84	-16.46	250.0	-44.5	0.03	12.0	25	270	15.0417	0.1600629524	0.3173660476
2015-04-18	591.91	786.43	-20.84	-16.46	200.0	-52.5	0.01	5.0	67	255	15.0417	0.1600629524	0.3173660476
2015-04-18	591.91	786.43	-20.84	-16.46	150.0	-64.7	0.00	7.0	40	270	15.0417	0.1600629524	0.3173660476
2015-04-18	591.91	786.43	-20.84	-16.46	100.0	-78.3	0.00	11.0	20	245	15.0417	0.1600629524	0.3173660476
2015-04-18	591.91	786.43	-20.84	-16.46	50.0	-65.1	0.00	1.0	27	80	15.0417	0.1600629524	0.3173660476
2015-04-19	902.20	1082.10	-52.35	-24.78	1000.0	24.2	16.13	83.0	4	90	38.0417	0.2287703000	0.2904549250
2015-04-19	902.20	1082.10	-52.35	-24.78	925.0	20.4	12.84	78.0	11	110	38.0417	0.2287703000	0.2904549250
2015-04-19	902.20	1082.10	-52.35	-24.78	850.0	17.2	8.66	59.0	6	105	38.0417	0.2287703000	0.2904549250
2015-04-19	902.20	1082.10	-52.35	-24.78	700.0	6.6	4.60	53.0	7	205	38.0417	0.2287703000	0.2904549250
2015-04-19	902.20	1082.10	-52.35	-24.78	500.0	-8.3	0.09	2.0	7	300	38.0417	0.2287703000	0.2904549250
2015-04-19	902.20	1082.10	-52.35	-24.78	400.0	-20.3	0.21	11.0	13	300	38.0417	0.2287703000	0.2904549250
2015-04-19	902.20	1082.10	-52.35	-24.78	300.0	-35.1	0.06	10.0	30	280	38.0417	0.2287703000	0.2904549250
2015-04-19	902.20	1082.10	-52.35	-24.78	250.0	-45.5	0.04	17.0	40	275	38.0417	0.2287703000	0.2904549250
2015-04-19	902.20	1082.10	-52.35	-24.78	200.0	-54.1	0.01	6.0	64	255	38.0417	0.2287703000	0.2904549250
2015-04-19	902.20	1082.10	-52.35	-24.78	150.0	-65.5	0.00	11.0	45	270	38.0417	0.2287703000	0.2904549250
2015-04-19	902.20	1082.10	-52.35	-24.78	100.0	-77.5	0.00	9.0	40	300	38.0417	0.2287703000	0.2904549250
2015-04-19	902.20	1082.10	-52.35	-24.78	50.0	-62.7	0.00	2.0	28	70	38.0417	0.2287703000	0.2904549250
2015-04-20	1037.61	1271.01	-16.64	-9.97	1000.0	24.4	16.75	85.0	8	105	37.3750	0.1830106333	0.2450118000
2015-04-20	1037.61	1271.01	-16.64	-9.97	925.0	20.6	13.70	82.0	13	105	37.3750	0.1830106333	0.2450118000
2015-04-20	1037.61	1271.01	-16.64	-9.97	850.0	16.2	9.99	73.0	5	80	37.3750	0.1830106333	0.2450118000
2015-04-20	1037.61	1271.01	-16.64	-9.97	700.0	7.8	4.02	42.0	6	275	37.3750	0.1830106333	0.2450118000
2015-04-20	1037.61	1271.01	-16.64	-9.97	500.0	-8.7	0.87	22.0	10	15	37.3750	0.1830106333	0.2450118000
2015-04-20	1037.61	1271.01	-16.64	-9.97	400.0	-17.5	0.07	3.0	17	40	37.3750	0.1830106333	0.2450118000
2015-04-20	1037.61	1271.01	-16.64	-9.97	300.0	-34.9	0.03	5.0	12	340	37.3750	0.1830106333	0.2450118000
2015-04-20	1037.61	1271.01	-16.64	-9.97	250.0	-44.1	0.02	7.0	18	310	37.3750	0.1830106333	0.2450118000
2015-04-20	1037.61	1271.01	-16.64	-9.97	200.0	-54.1	0.01	9.0	46	280	37.3750	0.1830106333	0.2450118000
2015-04-20	1037.61	1271.01	-16.64	-9.97	150.0	-66.7	0.01	37.0	54	280	37.3750	0.1830106333	0.2450118000
2015-04-20	1037.61	1271.01	-16.64	-9.97	100.0	-78.3	0.00	16.0	24	315	37.3750	0.1830106333	0.2450118000
2015-04-20	1037.61	1271.01	-16.64	-9.97	50.0	-64.1	0.00	1.0	18	80	37.3750	0.1830106333	0.2450118000
2015-04-21	249.72	343.00	-22.93	-8.86	1000.0	24.4	14.76	76.0	13	100	20.4167	0.1145718462	0.4959677308
2015-04-21	249.72	343.00	-22.93	-8.86	925.0	19.4	12.11	78.0	15	115	20.4167	0.1145718462	0.4959677308
2015-04-21	249.72	343.00	-22.93	-8.86	850.0	15.0	9.92	78.0	11	75	20.4167	0.1145718462	0.4959677308
2015-04-21	249.72	343.00	-22.93	-8.86	700.0	9.0	4.08	40.0	9	50	20.4167	0.1145718462	0.4959677308
2015-04-21	249.72	343.00	-22.93	-8.86	500.0	-4.3	0.51	9.0	11	5	20.4167	0.1145718462	0.4959677308
2015-04-21	249.72	343.00	-22.93	-8.86	400.0	-18.7	0.10	5.0	6	320	20.4167	0.1145718462	0.4959677308
2015-04-21	249.72	343.00	-22.93	-8.86	300.0	-35.5	0.08	13.0	17	330	20.4167	0.1145718462	0.4959677308
2015-04-21	249.72	343.00	-22.93	-8.86	250.0	-46.1	0.10	40.0	14	285	20.4167	0.1145718462	0.4959677308
2015-04-21	249.72	343.00	-22.93	-8.86	200.0	-54.1	0.01	8.0	46	270	20.4167	0.1145718462	0.4959677308
2015-04-21	249.72	343.00	-22.93	-8.86	150.0	-65.3	0.01	15.0	40	295	20.4167	0.1145718462	0.4959677308
2015-04-21	249.72	343.00	-22.93	-8.86	100.0	-78.1	0.00	16.0	31	320	20.4167	0.1145718462	0.4959677308
2015-04-21	249.72	343.00	-22.93	-8.86	50.0	-66.1	0.00	2.0	16	75	20.4167	0.1145718462	0.4959677308
2015-04-22	3.19	20.92	-33.65	-15.71	1000.0	24.4	14.57	75.0	14	95	18.2083	0.0771577368	0.2501000526
2015-04-22	3.19	20.92	-33.65	-15.71	925.0	19.6	10.69	68.0	16	105	18.2083	0.0771577368	0.2501000526
2015-04-22	3.19	20.92	-33.65	-15.71	850.0	15.0	9.15	72.0	19	105	18.2083	0.0771577368	0.2501000526
2015-04-22	3.19	20.92	-33.65	-15.71	700.0	9.0	2.02	20.0	15	45	18.2083	0.0771577368	0.2501000526
2015-04-22	3.19	20.92	-33.65	-15.71	500.0	-5.5	0.55	11.0	13	85	18.2083	0.0771577368	0.2501000526
2015-04-22	3.19	20.92	-33.65	-15.71	400.0	-17.9	0.20	8.0	3	0	18.2083	0.0771577368	0.2501000526
2015-04-22	3.19	20.92	-33.65	-15.71	300.0	-32.9	0.05	6.0	24	20	18.2083	0.0771577368	0.2501000526
2015-04-22	3.19	20.92	-33.65	-15.71	250.0	-43.5	0.03	9.0	30	10	18.2083	0.0771577368	0.2501000526
2015-04-22	3.19	20.92	-33.65	-15.71	200.0	-53.5	0.01	6.0	31	355	18.2083	0.0771577368	0.2501000526
2015-04-22	3.19	20.92	-33.65	-15.71	150.0	-67.7	0.00	12.0	29	295	18.2083	0.0771577368	0.2501000526
2015-04-22	3.19	20.92	-33.65	-15.71	100.0	-76.1	0.00	16.0	23	315	18.2083	0.0771577368	0.2501000526
2015-04-22	3.19	20.92	-33.65	-15.71	50.0	-65.5	0.00	2.0	15	75	18.2083	0.0771577368	0.2501000526
2015-04-23	47.03	74.42	-15.34	-11.22	1000.0	23.8	14.95	79.0	7	125	18.2083	0.1163142778	0.6449646111
2015-04-23	47.03	74.42	-15.34	-11.22	925.0	19.4	13.01	84.0	8	115	18.2083	0.1163142778	0.6449646111
2015-04-23	47.03	74.42	-15.34	-11.22	850.0	14.8	11.19	89.0	15	150	18.2083	0.1163142778	0.6449646111
2015-04-23	47.03	74.42	-15.34	-11.22	700.0	11.2	0.96	8.0	12	145	18.2083	0.1163142778	0.6449646111
2015-04-23	47.03	74.42	-15.34	-11.22	500.0	-5.5	0.50	10.0	7	330	18.2083	0.1163142778	0.6449646111
2015-04-23	47.03	74.42	-15.34	-11.22	400.0	-16.3	0.26	10.0	25	320	18.2083	0.1163142778	0.6449646111
2015-04-23	47.03	74.42	-15.34	-11.22	300.0	-33.5	0.14	18.0	22	310	18.2083	0.1163142778	0.6449646111
2015-04-23	47.03	74.42	-15.34	-11.22	250.0	-42.9	0.03	9.0	22	290	18.2083	0.1163142778	0.6449646111
2015-04-23	47.03	74.42	-15.34	-11.22	200.0	-55.1	0.02	16.0	31	315	18.2083	0.1163142778	0.6449646111
2015-04-23	47.03	74.42	-15.34	-11.22	150.0	-69.1	0.01	26.0	22	305	18.2083	0.1163142778	0.6449646111
2015-04-23	47.03	74.42	-15.34	-11.22	100.0	-75.3	0.00	12.0	26	345	18.2083	0.1163142778	0.6449646111
2015-04-23	47.03	74.42	-15.34	-11.22	50.0	-67.7	0.00	2.0	15	75	18.2083	0.1163142778	0.6449646111
2015-04-24	50.57	80.82	-40.04	-27.11	1000.0	24.8	16.03	80.0	5	150	20.1667	0.1541053333	0.9041100303
2015-04-24	50.57	80.82	-40.04	-27.11	925.0	20.8	12.35	73.0	14	155	20.1667	0.1541053333	0.9041100303
2015-04-24	50.57	80.82	-40.04	-27.11	850.0	15.0	11.49	90.0	2	195	20.1667	0.1541053333	0.9041100303
2015-04-24	50.57	80.82	-40.04	-27.11	700.0	10.4	1.27	11.0	6	310	20.1667	0.1541053333	0.9041100303
2015-04-24	50.57	80.82	-40.04	-27.11	500.0	-4.9	1.22	23.0	18	310	20.1667	0.1541053333	0.9041100303
2015-04-24	50.57	80.82	-40.04	-27.11	400.0	-15.5	0.23	8.0	25	310	20.1667	0.1541053333	0.9041100303
2015-04-24	50.57	80.82	-40.04	-27.11	300.0	-33.3	0.13	17.0	36	300	20.1667	0.1541053333	0.9041100303
2015-04-24	50.57	80.82	-40.04	-27.11	250.0	-43.7	0.09	29.0	46	325	20.1667	0.1541053333	0.9041100303
2015-04-24	50.57	80.82	-40.04	-27.11	200.0	-55.5	0.02	21.0	38	335	20.1667	0.1541053333	0.9041100303
2015-04-24	50.57	80.82	-40.04	-27.11	150.0	-67.5	0.01	23.0	38	305	20.1667	0.1541053333	0.9041100303
2015-04-24	50.57	80.82	-40.04	-27.11	100.0	-76.7	0.00	11.0	28	290	20.1667	0.1541053333	0.9041100303
2015-04-24	50.57	80.82	-40.04	-27.11	50.0	-63.5	0.00	2.0	8	110	20.1667	0.1541053333	0.9041100303
2015-04-25	54.67	81.12	-70.80	-40.44	1000.0	24.2	16.33	84.0	12	165	25.5000	0.1658563667	0.3859763000
2015-04-25	54.67	81.12	-70.80	-40.44	925.0	21.4	9.23	53.0	9	150	25.5000	0.1658563667	0.3859763000
2015-04-25	54.67	81.12	-70.80	-40.44	850.0	16.2	9.27	68.0	6	115	25.5000	0.1658563667	0.3859763000
2015-04-25	54.67	81.12	-70.80	-40.44	700.0	11.0	0.66	6.0	9	280	25.5000	0.1658563667	0.3859763000
2015-04-25	54.67	81.12	-70.80	-40.44	500.0	-4.5	1.16	21.0	14	285	25.5000	0.1658563667	0.3859763000
2015-04-25	54.67	81.12	-70.80	-40.44	400.0	-15.1	0.21	7.0	11	320	25.5000	0.1658563667	0.3859763000
2015-04-25	54.67	81.12	-70.80	-40.44	300.0	-33.1	0.13	17.0	29	315	25.5000	0.1658563667	0.3859763000
2015-04-25	54.67	81.12	-70.80	-40.44	250.0	-43.9	0.11	36.0	48	320	25.5000	0.1658563667	0.3859763000
2015-04-25	54.67	81.12	-70.80	-40.44	200.0	-55.5	0.01	12.0	53	340	25.5000	0.1658563667	0.3859763000
2015-04-25	54.67	81.12	-70.80	-40.44	150.0	-65.9	0.00	13.0	57	320	25.5000	0.1658563667	0.3859763000
2015-04-25	54.67	81.12	-70.80	-40.44	100.0	-79.7	0.00	18.0	43	310	25.5000	0.1658563667	0.3859763000
2015-04-25	54.67	81.12	-70.80	-40.44	50.0	-61.3	0.00	2.0	15	75	25.5000	0.1658563667	0.3859763000
2015-04-26	168.63	295.25	-21.35	-9.99	1000.0	25.4	16.75	80.0	12	145	39.1667	0.1774638857	0.2751948857
2015-04-26	168.63	295.25	-21.35	-9.99	925.0	20.4	14.43	87.0	18	160	39.1667	0.1774638857	0.2751948857
2015-04-26	168.63	295.25	-21.35	-9.99	850.0	16.2	11.12	81.0	11	155	39.1667	0.1774638857	0.2751948857
2015-04-26	168.63	295.25	-21.35	-9.99	700.0	11.0	1.86	16.0	6	280	39.1667	0.1774638857	0.2751948857
2015-04-26	168.63	295.25	-21.35	-9.99	500.0	-3.7	0.95	16.0	13	315	39.1667	0.1774638857	0.2751948857
2015-04-26	168.63	295.25	-21.35	-9.99	400.0	-15.3	0.29	10.0	17	325	39.1667	0.1774638857	0.2751948857
2015-04-26	168.63	295.25	-21.35	-9.99	300.0	-31.5	0.07	8.0	27	320	39.1667	0.1774638857	0.2751948857
2015-04-26	168.63	295.25	-21.35	-9.99	250.0	-42.3	0.04	11.0	34	325	39.1667	0.1774638857	0.2751948857
2015-04-26	168.63	295.25	-21.35	-9.99	200.0	-53.9	0.03	22.0	36	310	39.1667	0.1774638857	0.2751948857
2015-04-26	168.63	295.25	-21.35	-9.99	150.0	-66.7	0.01	32.0	27	350	39.1667	0.1774638857	0.2751948857
2015-04-26	168.63	295.25	-21.35	-9.99	100.0	-77.5	0.00	32.0	30	330	39.1667	0.1774638857	0.2751948857
2015-04-26	168.63	295.25	-21.35	-9.99	50.0	-66.5	0.00	4.0	6	10	39.1667	0.1774638857	0.2751948857
2015-04-27	58.80	134.02	-252.54	-116.52	1000.0	25.4	15.53	75.0	11	150	41.3333	0.1627035294	0.2982798235
2015-04-27	58.80	134.02	-252.54	-116.52	925.0	21.0	13.01	76.0	17	160	41.3333	0.1627035294	0.2982798235
2015-04-27	58.80	134.02	-252.54	-116.52	850.0	19.0	9.15	56.0	7	210	41.3333	0.1627035294	0.2982798235
2015-04-27	58.80	134.02	-252.54	-116.52	700.0	10.2	1.60	14.0	7	190	41.3333	0.1627035294	0.2982798235
